dam_id,dam_name,total_runners,class,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dam_20979280,Alamora (GB),6,Class 2,1,0,1,0,0,0.0,0.0,-1.0
dam_20979280,Alamora (GB),6,Class 6,1,1,0,0,0,3.75,1.0,2.75
dam_18582123,Chisana (GB),8,Class 6,2,1,1,0,0,0.92,0.5,-0.64
dam_18582123,Chisana (GB),8,Class 5,2,0,2,0,0,0.0,0.0,-2.0
dam_18582123,Chisana (GB),8,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dam_18582123,Chisana (GB),8,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dam_18582123,Chisana (GB),8,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5969124,Ambiguous (GB),26,Class 1,12,1,2,2,2,0.84,0.08,-5.5
dam_5969124,Ambiguous (GB),26,Class 2,7,1,1,3,0,0.89,0.14,2.0
dam_5969124,Ambiguous (GB),26,Class 4,3,1,0,0,0,4.09,0.33,6.0
dam_5969124,Ambiguous (GB),26,Class 5,2,1,0,0,0,2.62,0.5,3.0
dam_5969124,Ambiguous (GB),26,Class 3,2,0,0,0,1,0.0,0.0,-2.0
dam_5495707,Funny Enough (GB),174,,78,9,6,11,7,1.04,0.12,-10.4
dam_5495707,Funny Enough (GB),174,Class 4,28,5,6,2,7,0.99,0.18,5.75
dam_5495707,Funny Enough (GB),174,Class 5,21,8,2,3,2,1.51,0.38,29.36
dam_5495707,Funny Enough (GB),174,Class 1,18,1,4,3,4,0.35,0.06,-8.0
dam_5495707,Funny Enough (GB),174,Class 2,18,2,1,4,3,0.83,0.11,8.0
dam_5495707,Funny Enough (GB),174,Class 3,10,1,2,3,0,0.56,0.1,-7.0
dam_5495707,Funny Enough (GB),174,Class 6,1,0,0,0,1,0.0,0.0,-1.0
dam_5991839,Showstoppa (GB),46,Class 1,17,2,0,3,0,0.76,0.12,-9.75
dam_5991839,Showstoppa (GB),46,Class 5,9,0,1,1,2,0.0,0.0,-9.0
dam_5991839,Showstoppa (GB),46,Class 2,8,3,0,1,2,1.9,0.38,0.0
dam_5991839,Showstoppa (GB),46,Class 3,7,4,1,2,0,2.19,0.57,6.55
dam_5991839,Showstoppa (GB),46,Class 4,4,1,1,1,0,0.99,0.25,-2.0
dam_5991839,Showstoppa (GB),46,,1,1,0,0,0,7.5,1.0,6.5
dam_6259155,Rabiosa Fiore (GB),27,Class 1,9,1,1,1,1,0.78,0.11,2.0
dam_6259155,Rabiosa Fiore (GB),27,Class 6,8,1,2,2,0,0.51,0.12,-5.5
dam_6259155,Rabiosa Fiore (GB),27,Class 2,3,1,1,0,0,9.67,0.33,12.0
dam_6259155,Rabiosa Fiore (GB),27,Class 4,3,2,0,0,0,3.06,0.67,14.1
dam_6259155,Rabiosa Fiore (GB),27,,3,2,0,0,1,2.79,0.67,7.3
dam_6259155,Rabiosa Fiore (GB),27,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_6139658,Silhuette (IRE),9,Class 5,4,2,0,1,1,3.28,0.5,6.5
dam_6139658,Silhuette (IRE),9,Class 2,3,3,0,0,0,5.04,1.0,15.25
dam_6139658,Silhuette (IRE),9,Class 3,1,1,0,0,0,5.0,1.0,4.0
dam_6139658,Silhuette (IRE),9,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dam_7305690,Love To Rock (IRE),8,Class 1,4,0,0,0,0,0.0,0.0,-4.0
dam_7305690,Love To Rock (IRE),8,Class 2,3,1,0,0,0,3.5,0.33,1.5
dam_7305690,Love To Rock (IRE),8,Class 3,1,0,1,0,0,0.0,0.0,-1.0
dam_6101851,Ocean Boulevard (GB),29,Class 5,11,4,3,1,1,1.69,0.36,0.97
dam_6101851,Ocean Boulevard (GB),29,Class 2,8,1,0,1,0,0.97,0.12,-3.67
dam_6101851,Ocean Boulevard (GB),29,Class 4,4,1,1,0,0,1.27,0.25,-1.0
dam_6101851,Ocean Boulevard (GB),29,Class 1,3,0,0,0,0,0.0,0.0,-3.0
dam_6101851,Ocean Boulevard (GB),29,Class 3,3,2,0,0,0,3.85,0.67,6.7
dam_5765578,Onomatomania (USA),65,Class 5,19,4,4,4,0,0.94,0.21,1.07
dam_5765578,Onomatomania (USA),65,,17,2,1,0,0,1.77,0.12,1.0
dam_5765578,Onomatomania (USA),65,Class 4,13,2,1,1,3,0.81,0.15,-1.25
dam_5765578,Onomatomania (USA),65,Class 1,9,1,2,2,0,0.75,0.11,-5.0
dam_5765578,Onomatomania (USA),65,Class 3,3,0,1,1,0,0.0,0.0,-3.0
dam_5765578,Onomatomania (USA),65,Class 6,3,0,0,0,0,0.0,0.0,-3.0
dam_5765578,Onomatomania (USA),65,Class 2,1,1,0,0,0,10.0,1.0,9.0
dam_2140236,Aristocratic (GB),29,,9,1,1,0,0,1.04,0.11,-5.75
dam_2140236,Aristocratic (GB),29,Class 5,6,0,0,1,0,0.0,0.0,-6.0
dam_2140236,Aristocratic (GB),29,Class 6,5,0,0,2,0,0.0,0.0,-5.0
dam_2140236,Aristocratic (GB),29,Class 4,3,1,0,1,1,3.2,0.33,1.0
dam_2140236,Aristocratic (GB),29,Class 3,3,0,0,1,0,0.0,0.0,-3.0
dam_2140236,Aristocratic (GB),29,Class 1,3,0,0,0,0,0.0,0.0,-3.0
dam_5637737,Ayr Missile (GB),57,Class 4,22,3,4,5,1,0.99,0.14,-8.12
dam_5637737,Ayr Missile (GB),57,,12,0,0,1,0,0.0,0.0,-12.0
dam_5637737,Ayr Missile (GB),57,Class 1,8,2,1,1,1,4.34,0.25,26.0
dam_5637737,Ayr Missile (GB),57,Class 5,6,3,0,1,1,2.07,0.5,12.83
dam_5637737,Ayr Missile (GB),57,Class 2,5,1,0,1,0,1.68,0.2,0.0
dam_5637737,Ayr Missile (GB),57,Class 3,3,0,1,0,1,0.0,0.0,-3.0
dam_5637737,Ayr Missile (GB),57,Class 6,1,0,0,0,1,0.0,0.0,-1.0
dam_41661312,Penlight (IRE),5,Class 1,2,0,0,1,0,0.0,0.0,-2.0
dam_41661312,Penlight (IRE),5,Class 4,2,1,1,0,0,1.48,0.5,0.2
dam_41661312,Penlight (IRE),5,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dam_6071002,Lady Spangles (IRE),80,Class 4,27,3,3,4,3,0.85,0.11,-11.5
dam_6071002,Lady Spangles (IRE),80,Class 6,13,0,2,1,2,0.0,0.0,-13.0
dam_6071002,Lady Spangles (IRE),80,Class 5,10,4,1,3,1,2.64,0.4,13.75
dam_6071002,Lady Spangles (IRE),80,,9,1,2,1,1,0.77,0.11,-6.62
dam_6071002,Lady Spangles (IRE),80,Class 3,8,1,1,1,1,0.79,0.12,-4.0
dam_6071002,Lady Spangles (IRE),80,Class 2,7,2,0,1,1,2.56,0.29,2.88
dam_6071002,Lady Spangles (IRE),80,Class 1,6,0,0,1,1,0.0,0.0,-6.0
dam_5532408,Soho Susie (IRE),32,Class 4,13,1,1,3,2,0.68,0.08,-11.09
dam_5532408,Soho Susie (IRE),32,Class 5,11,1,1,2,1,0.96,0.09,-5.5
dam_5532408,Soho Susie (IRE),32,Class 2,5,0,1,1,1,0.0,0.0,-5.0
dam_5532408,Soho Susie (IRE),32,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dam_5532408,Soho Susie (IRE),32,,1,0,0,0,0,0.0,0.0,-1.0
dam_5532408,Soho Susie (IRE),32,Class 3,1,0,0,1,0,0.0,0.0,-1.0
dam_5126471,Beyond Desire (GB),88,Class 6,37,3,4,1,5,0.64,0.08,-18.62
dam_5126471,Beyond Desire (GB),88,Class 5,17,2,0,5,2,0.63,0.12,-11.63
dam_5126471,Beyond Desire (GB),88,Class 1,11,3,0,2,0,1.73,0.27,-1.63
dam_5126471,Beyond Desire (GB),88,Class 4,10,3,1,1,1,1.15,0.3,4.15
dam_5126471,Beyond Desire (GB),88,,7,1,1,2,0,0.98,0.14,28.0
dam_5126471,Beyond Desire (GB),88,Class 2,6,1,2,0,1,0.79,0.17,-2.25
dam_20102257,Lady G (IRE),4,Class 4,2,0,1,0,0,0.0,0.0,-2.0
dam_20102257,Lady G (IRE),4,Class 2,2,0,0,0,0,0.0,0.0,-2.0
dam_5887931,Pirate Cove (IRE),11,,7,0,0,0,0,0.0,0.0,-7.0
dam_5887931,Pirate Cove (IRE),11,Class 5,2,0,0,0,1,0.0,0.0,-2.0
dam_5887931,Pirate Cove (IRE),11,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dam_5887931,Pirate Cove (IRE),11,Class 4,1,1,0,0,0,6.0,1.0,5.0
dam_4192965,Alvarita (GB),146,,42,5,12,4,4,1.01,0.12,-5.75
dam_4192965,Alvarita (GB),146,Class 5,35,10,4,5,4,1.36,0.29,-3.93
dam_4192965,Alvarita (GB),146,Class 4,28,4,5,5,2,0.71,0.14,-11.2
dam_4192965,Alvarita (GB),146,Class 3,17,3,4,1,0,1.04,0.18,-2.37
