horse_id,dist,dist_m,dist_f,runs,1st,2nd,3rd,4th,win_%
hrs_28753669,2m3½f,3883,19.5f,3,0,1,1,1,0.0
hrs_28753669,3m,4852,24f,3,1,0,0,0,0.33
hrs_28753669,2m,3263,16f,2,0,1,0,0,0.0
hrs_28753669,2m1f,3450,17f,1,1,0,0,0,1.0
hrs_28753669,2m4½f,4124,20.5f,1,0,0,0,0,0.0
hrs_28753669,1m7f,3063,15f,1,0,0,0,0,0.0
hrs_28753669,2m5½f,4276,21.5f,1,1,0,0,0,1.0
hrs_28753669,3m1½f,5094,25.5f,1,0,1,0,0,0.0
hrs_28753669,3m½f,4940,24.5f,1,0,0,1,0,0.0
hrs_28753669,2m4f,3994,20f,1,0,0,0,0,0.0
hrs_28753669,3m1f,5029,25f,1,0,0,0,1,0.0
hrs_34788656,2m,3219,16f,4,1,1,0,0,0.25
hrs_34788656,2m7f,4677,23f,1,0,1,0,0,0.0
hrs_34788656,2m3½f,3886,19.5f,1,0,0,1,0,0.0
hrs_34788656,2m1f,3392,17f,1,0,0,0,0,0.0
hrs_34788656,3m½f,4892,24.5f,1,1,0,0,0,1.0
hrs_34253688,2m,3265,16f,4,0,4,0,0,0.0
hrs_34253688,3m½f,4892,24.5f,1,0,0,0,0,0.0
hrs_34253688,2m1f,3450,17f,1,0,0,0,0,0.0
hrs_34253688,2m6f,4426,22f,1,0,1,0,0,0.0
hrs_34253688,2m6½f,4564,22.5f,1,0,1,0,0,0.0
hrs_34253688,2m4½f,4115,20.5f,1,0,0,0,0,0.0
hrs_38433381,3m½f,4892,24.5f,1,0,0,0,0,0.0
hrs_38433381,2m,3219,16f,1,0,0,0,1,0.0
hrs_24686312,1m,1622,8f,9,0,1,0,0,0.0
hrs_24686312,5f,1020,5f,6,1,2,0,1,0.17
hrs_24686312,7f,1408,7f,6,2,0,0,1,0.33
hrs_24686312,6f,1207,6f,5,0,0,0,0,0.0
hrs_24686312,2m½f,3365,16.5f,2,0,0,0,0,0.0
hrs_24686312,6½f,1344,6.5f,1,0,0,0,0,0.0
hrs_24686312,1m1½f,1902,9.5f,1,0,0,0,0,0.0
hrs_47655272,7f,1409,7f,2,0,0,0,1,0.0
hrs_47655272,6f,1207,6f,1,0,0,0,0,0.0
hrs_47655272,5f,1025,5f,1,0,0,0,0,0.0
hrs_43003436,7f,1408,7f,5,0,0,1,0,0.0
hrs_43003436,1m,1608,8f,3,0,0,0,0,0.0
hrs_43003436,6f,1207,6f,1,0,0,0,0,0.0
hrs_46547249,6f,1207,6f,3,0,0,0,0,0.0
hrs_46547249,7f,1441,7f,1,0,0,0,0,0.0
hrs_46547158,7f,1408,7f,2,0,0,0,0,0.0
hrs_46547158,1m,1609,8f,1,0,0,0,0,0.0
hrs_46547158,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_46547158,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_43228843,6f,1207,6f,4,0,0,0,0,0.0
hrs_43228843,7f,1421,7f,3,0,1,0,1,0.0
hrs_43228843,5f,1006,5f,1,0,0,0,0,0.0
hrs_42554253,6f,1204,6f,4,0,0,0,0,0.0
hrs_42554253,7f,1441,7f,4,0,0,0,3,0.0
hrs_42554253,1m,1621,8f,1,0,0,0,0,0.0
hrs_42554253,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_38203249,3m½f,4892,24.5f,1,0,0,0,0,0.0
hrs_412728393,6f,1202,6f,3,0,0,0,0,0.0
hrs_412728393,5f,1020,5f,2,0,0,1,0,0.0
hrs_412728393,7f,1441,7f,1,0,0,0,0,0.0
hrs_412693253,1m,1610,8f,3,0,0,0,1,0.0
hrs_412693253,7f,1441,7f,2,0,0,0,0,0.0
hrs_412693253,7½f,1481,7.5f,1,0,0,0,1,0.0
hrs_20636637,7f,1408,7f,18,2,1,3,2,0.11
hrs_20636637,1m,1608,8f,15,4,0,2,2,0.27
hrs_20636637,6f,1193,6f,8,1,1,1,0,0.12
hrs_20636637,5f,1025,5f,1,0,0,0,1,0.0
hrs_20636637,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_20636637,1m2f,2000,10f,1,0,0,0,0,0.0
hrs_30425808,7f,1411,7f,14,2,3,0,1,0.14
hrs_30425808,1m,1606,8f,5,0,0,0,1,0.0
hrs_30425808,6f,1218,6f,4,0,1,0,0,0.0
hrs_30425808,5f,1006,5f,1,0,0,0,0,0.0
hrs_30425808,1m½f,1739,8.5f,1,0,0,0,0,0.0
hrs_47655412,1m2f,2051,10f,2,0,2,0,0,0.0
hrs_47655412,1m,1609,8f,1,0,0,0,0,0.0
hrs_47655412,1m1½f,1906,9.5f,1,1,0,0,0,1.0
hrs_47161373,1m3f,2234,11f,1,0,0,0,1,0.0
hrs_47161373,1m2f,2012,10f,1,0,0,0,1,0.0
hrs_47161373,1m1½f,1906,9.5f,1,0,0,1,0,0.0
hrs_47868618,7f,1408,7f,1,0,0,0,1,0.0
hrs_47868618,1m½f,1739,8.5f,1,0,0,0,1,0.0
hrs_47868618,1m1½f,1906,9.5f,1,0,0,0,1,0.0
hrs_48528697,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_48528697,2m,3174,16f,1,0,0,0,0,0.0
hrs_36207430,7f,1411,7f,7,1,1,1,1,0.14
hrs_36207430,1m,1610,8f,3,0,1,1,0,0.0
hrs_36207430,1m½f,1739,8.5f,1,0,0,1,0,0.0
hrs_23284387,6f,1207,6f,18,1,3,0,2,0.06
hrs_23284387,5f,1000.0,5f,8,0,1,1,1,0.0
hrs_23284387,5½f,1152,5.5f,2,1,0,0,0,0.5
hrs_23284387,6½f,1300.0,6.5f,1,0,0,0,0,0.0
hrs_23284387,7½f,1500.0,7.5f,1,0,1,0,0,0.0
hrs_23284387,7f,1408,7f,1,0,0,0,0,0.0
hrs_35580587,6f,1207,6f,17,2,1,3,4,0.12
hrs_35580587,7f,1409,7f,5,0,1,0,0,0.0
hrs_35580587,5f,1012,5f,1,0,0,0,0,0.0
hrs_24506272,6f,1208,6f,40,9,4,6,3,0.23
hrs_24506272,5f,1006,5f,13,1,0,2,2,0.08
hrs_24506272,7f,1408,7f,4,0,0,0,0,0.0
hrs_24506272,5½f,1106,5.5f,2,0,0,0,0,0.0
hrs_21686623,1m,1608,8f,14,2,1,1,3,0.14
hrs_21686623,1m½f,1739,8.5f,4,0,0,0,0,0.0
hrs_21686623,7f,1421,7f,4,1,0,0,0,0.25
hrs_21686623,1m4f,2414,12f,3,1,0,0,0,0.33
hrs_21686623,2m½f,3347,16.5f,3,0,0,0,0,0.0
hrs_21686623,1m1f,1811,9f,2,0,0,0,0,0.0
hrs_21686623,6f,1204,6f,2,0,0,0,0,0.0
hrs_21686623,7½f,1496,7.5f,1,1,0,0,0,1.0
hrs_21686623,1m1½f,1929,9.5f,1,0,0,0,0,0.0
hrs_21686623,2m,3219,16f,1,0,0,0,0,0.0
hrs_21686623,2m2½f,3760,18.5f,1,0,0,0,0,0.0
hrs_21686623,3m,4828,24f,1,0,0,0,0,0.0
hrs_21686623,2m4f,4044,20f,1,0,0,0,0,0.0
hrs_21686623,1m2f,2016,10f,1,0,0,0,1,0.0
hrs_40687521,1m2f,2012,10f,3,0,0,0,0,0.0
hrs_40687521,1m,1609,8f,2,0,0,0,1,0.0
hrs_40687521,1m4f,2461,12f,1,0,0,0,0,0.0
hrs_40687521,7f,1408,7f,1,0,0,0,0,0.0
hrs_42521843,6f,1207,6f,4,1,0,0,1,0.25
hrs_42521843,7f,1408,7f,4,0,0,0,0,0.0
hrs_42521843,5f,1011,5f,1,0,0,0,0,0.0
hrs_35336350,6f,1204,6f,11,1,2,2,0,0.09
hrs_35336350,5f,1025,5f,3,0,0,0,0,0.0
hrs_35336350,7f,1421,7f,2,1,0,0,0,0.5
hrs_36080051,7f,1411,7f,7,0,2,0,1,0.0
hrs_36080051,6f,1218,6f,6,1,0,0,0,0.17
hrs_36080051,1m,1609,8f,4,0,0,0,0,0.0
hrs_30967839,6f,1222,6f,28,5,3,2,3,0.18
hrs_30967839,5½f,1152,5.5f,5,0,1,1,0,0.0
hrs_30967839,7f,1423,7f,2,0,0,1,0,0.0
hrs_30967839,5f,1020,5f,1,0,0,1,0,0.0
hrs_25580695,6f,1202,6f,12,2,0,2,0,0.17
hrs_25580695,7f,1399,7f,9,2,1,2,1,0.22
hrs_25580695,5½f,1152,5.5f,3,1,0,0,2,0.33
hrs_25580695,1m2f,2012,10f,2,0,0,0,0,0.0
hrs_25580695,1m,1606,8f,2,0,0,0,1,0.0
hrs_25580695,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_38305421,2m1f,3381,17f,3,1,0,0,1,0.33
hrs_38305421,2m,3219,16f,3,0,0,0,0,0.0
hrs_38305421,2m4f,3994,20f,1,0,0,1,0,0.0
hrs_42163303,7f,1409,7f,2,0,0,0,0,0.0
hrs_42163303,6f,1207,6f,2,0,0,1,0,0.0
hrs_42163303,5f,1015,5f,2,0,0,0,0,0.0
hrs_42163303,5½f,1152,5.5f,1,0,0,0,0,0.0
hrs_21340872,2m,3219,16f,11,0,0,0,2,0.0
hrs_21340872,1m2f,1994,10f,6,1,0,1,1,0.17
hrs_21340872,1m,1622,8f,5,0,0,1,1,0.0
hrs_21340872,1m7½f,3131,15.5f,3,0,0,0,0,0.0
hrs_21340872,1m4f,2426,12f,2,0,0,1,1,0.0
hrs_21340872,2m4f,4055,20f,2,0,0,0,0,0.0
hrs_21340872,1m3f,2227,11f,2,0,1,0,0,0.0
hrs_21340872,2m1f,3420,17f,2,0,0,1,0,0.0
hrs_21340872,2m1½f,3499,17.5f,1,0,0,0,0,0.0
hrs_21340872,1m½f,1671,8.5f,1,0,0,0,1,0.0
hrs_21340872,2m3½f,3923,19.5f,1,0,0,0,0,0.0
hrs_21340872,7f,1408,7f,1,0,0,0,1,0.0
hrs_21340872,1m1½f,1906,9.5f,1,0,0,0,0,0.0
hrs_21340872,1m5f,2639,13f,1,0,0,0,0,0.0
hrs_34457584,2m,3184,16f,5,0,1,0,0,0.0
hrs_34457584,2m4f,4021,20f,1,0,0,0,0,0.0
hrs_29213037,3m2½f,5294,26.5f,2,0,0,1,0,0.0
hrs_29213037,2m7½f,4705,23.5f,1,1,0,0,0,1.0
hrs_29213037,3m3½f,5540,27.5f,1,0,1,0,0,0.0
hrs_29213037,3m2f,5230,26f,1,0,0,0,0,0.0
hrs_29213037,3m,4828,24f,1,1,0,0,0,1.0
hrs_27794228,3m,4877,24f,3,0,0,0,1,0.0
hrs_27794228,2m4f,4023,20f,2,0,1,0,0,0.0
hrs_27794228,2m3½f,3914,19.5f,1,0,0,0,1,0.0
hrs_27794228,2m1½f,3570,17.5f,1,0,1,0,0,0.0
hrs_27794228,2m7½f,4714,23.5f,1,0,0,0,0,0.0
hrs_27794228,3m1f,5038,25f,1,0,0,0,0,0.0
hrs_27794228,1m7f,3063,15f,1,0,0,0,0,0.0
hrs_22940022,3m,4828,24f,4,2,0,0,0,0.5
hrs_22940022,2m½f,3282,16.5f,2,1,0,1,0,0.5
hrs_22940022,3m1½f,5080,25.5f,1,0,0,0,0,0.0
hrs_22940022,4m,6397,32f,1,0,0,0,0,0.0
