trainer_id,total_rides,horse_age,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
trn_96741,0,6,252,19,25,23,29,0.81,0.08,-65.87
trn_96741,0,5,231,25,22,21,18,1.01,0.11,-0.75
trn_96741,0,4,197,27,18,18,18,1.19,0.14,71.73
trn_96741,0,7,177,13,12,14,22,0.73,0.07,-102.94
trn_96741,0,8,103,16,7,9,12,1.28,0.16,12.5
trn_96741,0,3,78,6,8,9,5,0.87,0.08,-50.92
trn_96741,0,9,64,4,8,7,4,0.52,0.06,-40.59
trn_96741,0,10,64,3,6,7,7,0.5,0.05,-37.38
trn_96741,0,11,20,3,1,4,0,2.39,0.15,22.0
trn_96741,0,12,11,0,0,1,1,0.0,0.0,-11.0
trn_96741,0,2,10,1,0,0,1,2.76,0.1,7.0
trn_96741,0,13,3,1,0,1,0,3.04,0.33,23.0
trn_96741,0,14,1,0,0,0,0,0.0,0.0,-1.0
trn_45954,0,5,937,79,107,96,90,0.86,0.08,-279.05
trn_45954,0,4,880,61,73,94,104,0.77,0.07,-298.31
trn_45954,0,6,851,76,116,90,87,0.85,0.09,-230.59
trn_45954,0,7,737,72,91,102,69,0.89,0.1,25.43
trn_45954,0,8,676,55,73,90,66,0.78,0.08,-239.67
trn_45954,0,9,467,34,45,49,56,0.73,0.07,-99.75
trn_45954,0,3,295,15,20,30,32,0.66,0.05,-152.43
trn_45954,0,10,250,11,18,33,39,0.45,0.04,-179.38
trn_45954,0,11,115,5,9,11,16,0.48,0.04,-74.25
trn_45954,0,12,53,2,4,9,10,0.39,0.04,-45.2
trn_45954,0,2,21,0,0,2,2,0.0,0.0,-21.0
trn_45954,0,13,16,0,1,3,5,0.0,0.0,-16.0
trn_45954,0,14,5,1,0,0,1,2.25,0.2,5.0
trn_193824,0,9,24,1,0,2,2,1.18,0.04,-3.0
trn_193824,0,10,18,0,1,0,0,0.0,0.0,-18.0
trn_193824,0,8,17,0,1,1,1,0.0,0.0,-17.0
trn_193824,0,6,12,0,0,1,1,0.0,0.0,-12.0
trn_193824,0,7,8,0,0,0,0,0.0,0.0,-8.0
trn_193824,0,5,3,0,0,0,0,0.0,0.0,-3.0
trn_193824,0,11,1,0,0,0,0,0.0,0.0,-1.0
trn_173538,0,6,340,32,32,34,30,0.92,0.09,-54.92
trn_173538,0,5,325,30,30,28,26,1.0,0.09,18.95
trn_173538,0,7,299,24,20,19,25,0.88,0.08,-35.63
trn_173538,0,4,220,10,20,12,19,0.59,0.05,-105.92
trn_173538,0,8,176,8,15,21,17,0.51,0.05,-75.5
trn_173538,0,3,115,7,5,2,7,1.01,0.06,-43.4
trn_173538,0,9,93,6,8,5,6,0.84,0.06,-51.0
trn_173538,0,10,51,4,4,4,0,1.21,0.08,68.0
trn_173538,0,2,41,0,2,0,4,0.0,0.0,-41.0
trn_173538,0,11,36,5,5,1,3,1.58,0.14,59.0
trn_173538,0,12,22,1,0,1,2,0.82,0.05,-7.0
trn_173538,0,13,11,0,2,0,1,0.0,0.0,-11.0
trn_173538,0,14,5,1,0,0,1,3.21,0.2,36.0
trn_125253,0,3,4778,776,622,592,526,0.94,0.16,-109.71
trn_125253,0,2,3319,545,490,377,367,0.94,0.16,-51.4
trn_125253,0,4,1286,192,150,138,135,0.94,0.15,-178.0
trn_125253,0,5,413,62,57,37,33,1.02,0.15,-35.6
trn_125253,0,6,205,22,16,26,14,0.85,0.11,-11.28
trn_125253,0,7,100,11,10,11,16,0.85,0.11,-14.5
trn_125253,0,9,13,4,1,1,1,2.27,0.31,22.1
trn_125253,0,10,10,2,2,1,0,1.4,0.2,8.5
trn_125253,0,8,7,1,1,0,1,1.17,0.14,0.0
trn_125253,0,11,6,0,1,0,0,0.0,0.0,-6.0
trn_225081,0,3,2171,323,275,264,264,0.92,0.15,-221.82
trn_225081,0,2,1492,237,235,195,169,0.89,0.16,-201.06
trn_225081,0,4,623,86,76,71,64,0.89,0.14,-130.77
trn_225081,0,5,160,28,19,13,16,1.2,0.17,-18.94
trn_225081,0,6,69,6,10,7,5,0.8,0.09,-16.37
trn_225081,0,7,26,2,2,2,1,0.94,0.08,-3.0
trn_225081,0,8,18,1,0,0,2,1.27,0.06,-8.0
trn_325899,0,3,1240,208,188,155,136,0.89,0.17,-324.59
trn_325899,0,2,1038,166,148,117,109,0.87,0.16,-317.08
trn_325899,0,4,463,80,57,57,48,1.02,0.17,58.89
trn_325899,0,5,141,20,19,18,15,0.89,0.14,4.02
trn_325899,0,6,50,5,3,4,5,0.76,0.1,-15.12
trn_325899,0,7,25,4,4,4,0,0.95,0.16,-1.4
trn_325899,0,8,17,1,2,1,4,0.5,0.06,-12.67
trn_325899,0,9,4,0,1,1,0,0.0,0.0,-4.0
trn_167751,0,5,621,104,76,72,66,0.94,0.17,-68.11
trn_167751,0,6,588,110,85,88,66,0.92,0.19,-53.9
trn_167751,0,7,419,84,68,63,39,0.99,0.2,-17.79
trn_167751,0,4,331,50,37,32,43,0.88,0.15,-94.68
trn_167751,0,8,244,54,35,27,24,1.12,0.22,13.26
trn_167751,0,9,123,19,14,14,16,0.9,0.15,-24.63
trn_167751,0,3,90,15,10,17,11,1.06,0.17,41.95
trn_167751,0,10,77,16,8,7,11,1.16,0.21,44.3
trn_167751,0,11,58,8,6,5,12,0.97,0.14,-8.87
trn_167751,0,12,20,3,1,5,2,1.81,0.15,8.5
trn_167751,0,13,16,2,4,2,3,1.44,0.12,29.33
trn_167751,0,2,10,0,0,1,0,0.0,0.0,-10.0
trn_167751,0,14,5,0,0,0,1,0.0,0.0,-5.0
trn_167751,0,15,2,0,0,0,0,0.0,0.0,-2.0
trn_318591,0,5,45,1,2,1,6,0.63,0.02,-32.0
trn_318591,0,4,33,0,0,0,2,0.0,0.0,-33.0
trn_318591,0,6,32,5,4,2,3,1.33,0.16,20.12
trn_318591,0,7,20,3,1,2,3,1.97,0.15,43.5
trn_318591,0,9,9,1,1,0,1,2.43,0.11,14.0
trn_318591,0,8,6,2,0,1,0,3.08,0.33,10.0
trn_318591,0,12,1,0,0,0,0,0.0,0.0,-1.0
trn_318591,0,10,1,0,0,0,0,0.0,0.0,-1.0
trn_318591,0,3,1,0,0,0,0,0.0,0.0,-1.0
trn_224010,0,3,3971,827,684,566,453,0.89,0.21,-335.58
trn_224010,0,2,1843,325,317,269,218,0.83,0.18,-430.49
trn_224010,0,4,1218,208,181,152,126,0.85,0.17,-297.31
trn_224010,0,5,379,69,48,45,44,0.97,0.18,-60.49
trn_224010,0,6,144,20,20,24,11,0.8,0.14,-33.14
trn_224010,0,7,49,5,4,8,4,0.75,0.1,-19.5
trn_224010,0,8,4,0,0,0,0,0.0,0.0,-4.0
trn_58770,0,6,286,12,10,19,27,0.77,0.04,-145.67
trn_58770,0,7,218,10,13,15,22,0.75,0.05,-29.5
trn_58770,0,8,218,10,18,15,26,0.65,0.05,-122.75
trn_58770,0,5,205,5,9,9,22,0.61,0.02,-165.38
trn_58770,0,9,173,14,15,20,15,1.01,0.08,-35.25
trn_58770,0,10,83,4,3,3,10,0.8,0.05,-1.5
trn_58770,0,11,50,0,5,7,6,0.0,0.0,-50.0
trn_58770,0,4,47,2,1,1,1,1.27,0.04,-24.5
trn_58770,0,12,26,1,2,4,2,0.6,0.04,-9.0
trn_58770,0,13,17,1,3,1,2,0.77,0.06,-7.0
trn_58770,0,3,3,0,0,1,0,0.0,0.0,-3.0
trn_58770,0,14,1,0,0,0,0,0.0,0.0,-1.0
trn_97254,0,5,248,22,14,29,30,1.27,0.09,-40.97
trn_97254,0,6,244,9,22,23,26,0.5,0.04,-135.5
trn_97254,0,4,221,11,10,16,23,0.8,0.05,-133.84
trn_97254,0,7,219,22,23,17,31,1.12,0.1,-12.97
trn_97254,0,8,178,23,26,17,20,1.25,0.13,33.08
trn_97254,0,9,104,8,13,12,9,0.8,0.08,-21.5
trn_97254,0,3,104,4,8,7,12,0.74,0.04,-57.62
trn_97254,0,2,26,1,1,1,2,1.8,0.04,-15.0
trn_97254,0,10,23,1,1,2,2,0.59,0.04,-17.5
trn_97254,0,11,5,0,1,1,1,0.0,0.0,-5.0
trn_97254,0,12,1,0,0,0,0,0.0,0.0,-1.0
trn_246573,0,8,76,9,4,3,6,1.98,0.12,73.87
trn_246573,0,9,65,6,7,3,9,1.16,0.09,-26.25
trn_246573,0,7,61,2,8,2,7,0.49,0.03,-1.0
trn_246573,0,6,60,1,4,5,3,0.37,0.02,-26.0
trn_246573,0,10,54,3,2,7,8,0.7,0.06,-35.62
trn_246573,0,11,29,2,3,4,3,0.67,0.07,-20.5
trn_246573,0,12,23,2,2,2,2,1.03,0.09,-4.5
trn_246573,0,13,8,1,0,0,1,2.77,0.12,7.0
trn_246573,0,5,4,0,0,0,0,0.0,0.0,-4.0
trn_246573,0,4,3,0,0,1,0,0.0,0.0,-3.0
trn_246573,0,14,3,0,0,0,0,0.0,0.0,-3.0
trn_246573,0,3,1,0,0,0,0,0.0,0.0,-1.0
trn_113409,0,3,2338,163,223,214,258,0.76,0.07,-710.16
trn_113409,0,2,1406,95,106,115,136,0.85,0.07,-312.38
trn_113409,0,4,1061,88,115,135,105,0.72,0.08,-417.11
trn_113409,0,5,433,38,50,43,45,0.83,0.09,-117.47
trn_113409,0,6,292,28,28,37,26,0.94,0.1,-57.42
trn_113409,0,7,206,19,20,19,22,0.92,0.09,-40.59
trn_113409,0,8,117,10,19,16,9,0.77,0.09,-35.5
trn_113409,0,9,69,5,3,10,8,0.7,0.07,-34.75
trn_113409,0,10,32,3,0,4,4,1.25,0.09,17.0
trn_113409,0,11,13,1,0,1,3,0.7,0.08,-9.5
trn_113409,0,12,1,0,1,0,0,0.0,0.0,-1.0
trn_253620,0,3,1647,206,207,161,179,0.87,0.13,-329.21
trn_253620,0,2,1107,83,102,116,124,0.72,0.07,-542.4
trn_253620,0,4,602,81,75,75,60,0.93,0.13,-47.04
trn_253620,0,5,197,24,27,16,15,0.95,0.12,-11.62
trn_253620,0,6,48,2,3,10,5,0.4,0.04,-32.0
trn_253620,0,7,29,3,3,2,3,0.9,0.1,-1.25
trn_253620,0,8,20,4,3,2,3,1.36,0.2,1.6
trn_253620,0,9,15,1,1,4,0,0.53,0.07,2.0
trn_253620,0,10,14,1,4,3,1,0.46,0.07,-6.0
trn_337338,0,3,287,32,43,47,28,0.77,0.11,-6.88
trn_337338,0,2,256,42,45,24,25,1.01,0.16,-12.63
trn_337338,0,4,174,19,20,21,19,0.78,0.11,-7.9
trn_337338,0,5,62,7,12,12,4,0.68,0.11,-21.25
trn_337338,0,6,23,2,3,4,3,0.75,0.09,-14.8
trn_337338,0,8,8,0,1,1,0,0.0,0.0,-8.0
trn_337338,0,7,2,1,0,0,0,6.11,0.5,17.0
trn_1422,0,5,320,13,16,20,31,0.85,0.04,-175.0
trn_1422,0,4,311,6,15,17,17,0.45,0.02,-165.38
trn_1422,0,6,309,12,19,19,29,0.67,0.04,-171.42
trn_1422,0,7,251,6,14,21,20,0.42,0.02,-169.5
trn_1422,0,8,243,2,11,13,11,0.18,0.01,-231.5
trn_1422,0,3,202,4,4,11,14,0.62,0.02,-152.5
trn_1422,0,9,121,2,3,6,7,0.44,0.02,-103.0
trn_1422,0,2,70,0,1,5,6,0.0,0.0,-70.0
trn_1422,0,10,68,1,4,6,6,0.31,0.01,-1.0
trn_1422,0,11,29,1,0,2,3,0.69,0.03,-22.0
trn_1422,0,12,13,0,0,2,1,0.0,0.0,-13.0
trn_1422,0,13,12,0,0,0,2,0.0,0.0,-12.0
trn_323622,0,6,163,11,17,17,10,0.74,0.07,-66.92
trn_323622,0,7,141,12,10,21,17,0.65,0.09,-78.52
trn_323622,0,5,107,5,8,11,3,0.54,0.05,-55.47
trn_323622,0,8,76,13,6,4,8,1.2,0.17,24.41
trn_323622,0,4,71,5,1,10,3,0.92,0.07,-20.0
trn_323622,0,10,47,6,5,9,4,1.05,0.13,-9.0
trn_323622,0,9,46,5,5,5,5,1.03,0.11,-26.01
trn_323622,0,11,17,3,1,1,2,1.72,0.18,12.5
trn_323622,0,3,15,0,1,1,3,0.0,0.0,-15.0
trn_323622,0,12,7,0,0,0,2,0.0,0.0,-7.0
trn_323622,0,13,5,0,0,2,1,0.0,0.0,-5.0
trn_323622,0,2,4,0,0,0,0,0.0,0.0,-4.0
trn_140094,0,6,255,27,32,26,31,0.82,0.11,-56.04
trn_140094,0,7,225,23,34,25,21,0.81,0.1,-50.05
trn_140094,0,5,211,28,20,24,21,1.25,0.13,-3.01
trn_140094,0,8,156,16,13,22,14,0.9,0.1,-11.18
trn_140094,0,4,113,6,6,5,8,0.77,0.05,-21.88
trn_140094,0,9,85,10,11,9,14,0.94,0.12,-10.88
trn_140094,0,10,66,6,7,9,5,0.83,0.09,-29.25
trn_140094,0,11,59,4,5,6,4,0.73,0.07,-24.5
trn_140094,0,12,44,5,2,2,4,1.29,0.11,-2.0
trn_140094,0,13,21,1,0,2,3,0.62,0.05,-14.5
trn_140094,0,3,20,0,0,0,2,0.0,0.0,-20.0
trn_140094,0,2,17,0,1,2,2,0.0,0.0,-17.0
trn_140094,0,14,8,0,0,0,1,0.0,0.0,-8.0
trn_119187,0,6,632,52,66,55,78,0.73,0.08,-245.57
trn_119187,0,5,599,29,49,51,59,0.55,0.05,-366.54
trn_119187,0,4,452,18,32,39,43,0.5,0.04,-275.94
trn_119187,0,7,430,51,54,49,56,0.89,0.12,-105.96
trn_119187,0,8,375,42,45,56,47,0.83,0.11,-133.78
trn_119187,0,9,220,23,32,32,29,0.82,0.1,-96.45
trn_119187,0,3,166,8,9,9,3,0.87,0.05,-38.5
trn_119187,0,10,92,7,10,8,9,0.7,0.08,-39.92
trn_119187,0,11,44,9,10,5,6,1.32,0.2,48.0
trn_119187,0,2,37,1,5,5,1,0.32,0.03,-33.0
trn_119187,0,12,9,0,0,0,1,0.0,0.0,-9.0
trn_267615,0,4,89,16,10,4,6,1.41,0.18,21.93
trn_267615,0,6,83,9,14,7,9,0.82,0.11,17.25
trn_267615,0,5,73,13,5,11,10,1.55,0.18,11.57
trn_267615,0,7,55,8,13,6,7,0.9,0.15,-22.62
trn_267615,0,10,46,3,1,5,6,0.64,0.07,-22.25
trn_267615,0,9,42,6,6,4,4,1.13,0.14,-8.5
trn_267615,0,8,31,4,8,1,3,0.96,0.13,-9.25
trn_267615,0,3,28,4,1,4,5,1.1,0.14,5.75
trn_267615,0,11,6,0,0,0,0,0.0,0.0,-6.0
trn_267615,0,12,5,1,2,0,1,2.18,0.2,2.0
trn_4752,0,3,497,31,18,43,44,0.8,0.06,-275.16
trn_4752,0,4,389,30,28,32,33,0.83,0.08,-163.87
trn_4752,0,2,294,24,17,23,23,1.03,0.08,35.0
trn_4752,0,5,293,31,30,26,24,1.03,0.11,-74.59
trn_4752,0,6,204,15,15,22,17,0.74,0.07,-80.25
trn_4752,0,7,153,8,9,10,13,0.66,0.05,-51.0
trn_4752,0,8,74,5,6,5,5,0.88,0.07,25.75
trn_4752,0,9,60,1,8,3,8,0.25,0.02,-52.0
trn_4752,0,10,42,2,5,5,5,0.45,0.05,-23.5
trn_4752,0,12,10,0,2,0,3,0.0,0.0,-10.0
trn_4752,0,11,5,2,1,0,0,1.69,0.4,4.0
trn_4752,0,13,5,0,2,1,1,0.0,0.0,-5.0
trn_140445,0,3,6781,1041,956,929,854,0.89,0.15,-1124.74
trn_140445,0,2,3457,443,461,418,376,0.89,0.13,-249.0
trn_140445,0,4,2822,386,357,331,294,0.87,0.14,-476.87
trn_140445,0,5,1135,138,151,114,135,0.84,0.12,-278.31
trn_140445,0,6,584,68,69,63,72,0.85,0.12,-79.38
trn_140445,0,7,356,38,40,39,45,0.9,0.11,-65.12
trn_140445,0,8,188,14,13,27,21,0.69,0.07,-66.12
trn_140445,0,9,92,6,4,7,14,0.69,0.07,-44.42
trn_140445,0,10,30,5,2,1,4,1.38,0.17,30.0
trn_140445,0,11,12,4,1,1,2,2.65,0.33,14.38
trn_140445,0,13,8,2,1,2,0,1.6,0.25,3.0
trn_140445,0,12,6,1,0,1,0,1.26,0.17,-3.8
trn_292005,0,4,105,4,10,12,7,0.48,0.04,-48.5
trn_292005,0,5,83,4,3,10,13,0.52,0.05,-54.0
trn_292005,0,6,64,1,7,3,5,0.18,0.02,-60.0
trn_292005,0,8,48,1,6,8,2,0.24,0.02,-40.5
trn_292005,0,3,44,1,1,5,1,0.46,0.02,-34.0
trn_292005,0,9,43,0,5,4,1,0.0,0.0,-43.0
trn_292005,0,7,32,1,4,4,3,0.31,0.03,-28.75
trn_292005,0,10,25,0,1,2,3,0.0,0.0,-25.0
trn_292005,0,11,6,1,0,0,0,1.68,0.17,11.0
trn_292005,0,12,4,0,1,0,0,0.0,0.0,-4.0
trn_292005,0,13,3,0,0,0,0,0.0,0.0,-3.0
trn_341856,0,4,90,10,12,9,6,0.95,0.11,-54.68
trn_341856,0,5,75,6,3,4,12,0.96,0.08,-16.25
trn_341856,0,6,45,2,6,4,5,0.6,0.04,-20.0
trn_341856,0,3,25,0,3,2,3,0.0,0.0,-25.0
trn_341856,0,7,25,3,3,2,1,0.76,0.12,-15.92
trn_341856,0,10,6,0,0,0,2,0.0,0.0,-6.0
trn_341856,0,8,6,0,2,0,0,0.0,0.0,-6.0
trn_341856,0,9,5,0,0,0,1,0.0,0.0,-5.0
trn_341856,0,2,3,0,0,0,0,0.0,0.0,-3.0
trn_131157,0,3,252,7,5,13,15,0.59,0.03,-192.9
trn_131157,0,4,223,3,7,15,10,0.38,0.01,-201.0
trn_131157,0,6,151,9,9,7,12,0.97,0.06,-84.0
trn_131157,0,5,149,4,5,7,14,0.54,0.03,-129.0
trn_131157,0,7,147,9,11,15,16,0.69,0.06,-31.29
trn_131157,0,2,143,2,2,2,9,0.54,0.01,-80.0
trn_131157,0,8,137,9,9,9,9,0.81,0.07,-57.17
trn_131157,0,9,88,5,5,6,3,0.8,0.06,-25.0
trn_131157,0,10,43,1,1,5,1,0.39,0.02,-34.0
trn_131157,0,11,20,0,3,2,1,0.0,0.0,-20.0
trn_131157,0,12,5,0,0,0,0,0.0,0.0,-5.0
trn_310419,0,10,37,2,5,2,3,0.69,0.05,-26.5
trn_310419,0,7,33,1,0,2,3,0.48,0.03,-21.0
trn_310419,0,4,30,0,2,1,2,0.0,0.0,-30.0
trn_310419,0,6,28,1,3,1,3,0.59,0.04,-19.0
trn_310419,0,9,22,2,3,2,3,0.91,0.09,-14.75
trn_310419,0,12,21,2,2,3,4,1.29,0.1,9.0
trn_310419,0,11,20,1,3,1,2,0.57,0.05,-10.0
trn_310419,0,3,16,0,2,0,2,0.0,0.0,-16.0
trn_310419,0,5,14,1,0,0,2,1.44,0.07,27.0
trn_310419,0,8,5,0,0,1,0,0.0,0.0,-5.0
trn_310419,0,2,4,0,0,0,0,0.0,0.0,-4.0
trn_310419,0,14,1,0,0,0,0,0.0,0.0,-1.0
trn_149346,0,6,436,63,65,62,45,0.88,0.14,-32.26
trn_149346,0,7,399,63,56,49,44,0.88,0.16,-63.49
trn_149346,0,5,377,37,39,42,58,0.77,0.1,-139.44
trn_149346,0,8,268,42,23,33,25,1.11,0.16,25.32
trn_149346,0,4,222,23,19,29,21,0.99,0.1,25.03
trn_149346,0,9,180,17,14,21,30,0.67,0.09,-81.19
trn_149346,0,10,80,6,6,14,10,0.68,0.07,-26.25
trn_149346,0,3,63,3,6,7,6,0.6,0.05,-46.67
trn_149346,0,11,52,3,7,8,8,0.52,0.06,-1.0
trn_149346,0,12,42,7,8,5,9,1.15,0.17,18.75
trn_149346,0,13,18,1,3,3,1,0.46,0.06,-12.5
trn_149346,0,2,12,0,0,0,1,0.0,0.0,-12.0
trn_379638,0,10,1,0,0,1,0,0.0,0.0,-1.0
trn_355239,0,10,2,0,0,0,1,0.0,0.0,-2.0
trn_355239,0,6,1,0,0,0,0,0.0,0.0,-1.0
trn_198873,0,6,210,15,21,24,20,0.75,0.07,-28.11
trn_198873,0,5,206,3,16,15,23,0.28,0.01,-166.0
trn_198873,0,4,137,2,2,9,13,0.37,0.01,-131.8
trn_198873,0,7,135,17,18,22,13,0.93,0.13,-35.92
trn_198873,0,8,89,10,10,11,9,1.03,0.11,-37.62
trn_198873,0,9,76,5,15,9,9,0.71,0.07,-6.0
trn_198873,0,10,59,4,7,7,9,0.65,0.07,-26.92
trn_198873,0,3,53,0,2,3,4,0.0,0.0,-53.0
trn_198873,0,11,29,1,4,5,5,0.28,0.03,-21.0
trn_198873,0,12,19,0,2,1,1,0.0,0.0,-19.0
trn_198873,0,2,6,0,0,0,0,0.0,0.0,-6.0
trn_59724,0,6,113,6,11,12,8,0.74,0.05,-52.75
trn_59724,0,7,78,1,5,6,10,0.2,0.01,-71.5
trn_59724,0,5,73,1,3,4,8,0.26,0.01,-70.5
trn_59724,0,8,73,4,11,10,5,0.59,0.05,-6.0
trn_59724,0,4,53,2,2,2,5,0.98,0.04,-46.12
trn_59724,0,9,53,5,3,7,11,0.94,0.09,7.5
trn_59724,0,11,26,1,0,1,2,0.49,0.04,-24.33
trn_59724,0,10,24,0,0,1,3,0.0,0.0,-24.0
trn_59724,0,12,5,0,0,0,0,0.0,0.0,-5.0
trn_59724,0,3,1,1,0,0,0,10.0,1.0,9.0
trn_57024,0,6,136,4,10,11,15,0.48,0.03,-94.88
trn_57024,0,5,100,1,4,10,9,0.28,0.01,-85.0
trn_57024,0,7,95,2,4,9,8,0.41,0.02,-76.0
trn_57024,0,8,72,6,8,4,7,1.28,0.08,-23.0
trn_57024,0,9,57,3,3,10,4,0.85,0.05,-16.0
trn_57024,0,10,53,5,2,6,6,1.58,0.09,32.0
trn_57024,0,11,40,3,3,6,6,1.32,0.07,62.0
trn_57024,0,4,28,0,2,2,1,0.0,0.0,-28.0
trn_57024,0,12,14,0,0,2,2,0.0,0.0,-14.0
trn_57024,0,13,9,0,0,0,1,0.0,0.0,-9.0
trn_57024,0,3,1,0,0,0,1,0.0,0.0,-1.0
trn_378090,0,9,3,0,0,0,0,0.0,0.0,-3.0
trn_378090,0,8,1,0,0,0,0,0.0,0.0,-1.0
trn_57141,0,6,62,5,6,7,6,0.79,0.08,4.0
trn_57141,0,5,52,3,6,4,7,0.89,0.06,-29.5
trn_57141,0,9,40,4,5,5,3,1.03,0.1,-23.0
trn_57141,0,7,37,1,2,3,2,0.39,0.03,-27.5
trn_57141,0,8,28,1,7,0,2,0.4,0.04,-25.6
trn_57141,0,4,25,0,0,1,1,0.0,0.0,-25.0
trn_57141,0,10,13,0,1,2,2,0.0,0.0,-13.0
trn_57141,0,3,12,1,1,1,1,1.13,0.08,-3.5
trn_57141,0,11,10,1,1,1,1,1.32,0.1,-6.75
trn_57141,0,14,7,2,1,0,0,3.4,0.29,32.5
trn_57141,0,12,5,0,0,0,1,0.0,0.0,-5.0
trn_57141,0,13,1,0,0,0,0,0.0,0.0,-1.0
trn_139320,0,6,151,1,7,3,9,0.24,0.01,-125.0
trn_139320,0,8,132,5,9,12,10,0.89,0.04,-86.0
trn_139320,0,7,123,2,3,9,11,0.44,0.02,-91.0
trn_139320,0,9,105,3,5,12,16,0.47,0.03,-57.0
trn_139320,0,5,102,0,0,5,4,0.0,0.0,-102.0
trn_139320,0,10,95,1,4,5,12,0.19,0.01,-87.5
trn_139320,0,11,48,0,1,5,7,0.0,0.0,-48.0
trn_139320,0,4,46,0,0,2,3,0.0,0.0,-46.0
trn_139320,0,12,20,0,2,1,3,0.0,0.0,-20.0
trn_139320,0,13,17,0,1,0,1,0.0,0.0,-17.0
trn_139320,0,3,10,0,0,0,0,0.0,0.0,-10.0
trn_139320,0,2,3,0,0,0,0,0.0,0.0,-3.0
trn_139320,0,14,2,0,0,0,0,0.0,0.0,-2.0
trn_145125,0,8,176,8,18,20,25,0.45,0.05,-117.0
trn_145125,0,7,160,15,24,15,21,0.74,0.09,-70.72
trn_145125,0,6,158,10,19,17,16,0.58,0.06,-89.41
trn_145125,0,5,132,6,17,24,14,0.56,0.05,86.83
trn_145125,0,9,104,9,14,14,4,0.83,0.09,-38.79
trn_145125,0,4,65,1,7,3,8,0.24,0.02,-62.9
trn_145125,0,10,52,3,6,6,8,0.52,0.06,-34.75
trn_145125,0,11,30,1,3,2,1,0.49,0.03,-15.0
trn_145125,0,3,20,0,1,1,0,0.0,0.0,-20.0
trn_145125,0,12,11,0,0,2,0,0.0,0.0,-11.0
trn_145125,0,13,6,1,1,2,0,2.11,0.17,2.5
trn_145125,0,14,3,0,0,0,0,0.0,0.0,-3.0
trn_145125,0,2,2,0,0,0,0,0.0,0.0,-2.0
trn_183276,0,6,26,2,1,0,0,1.36,0.08,-1.0
trn_183276,0,8,18,3,4,1,1,1.52,0.17,7.5
trn_183276,0,10,15,1,2,5,0,0.47,0.07,-12.75
trn_183276,0,7,11,0,3,0,1,0.0,0.0,-11.0
trn_183276,0,11,11,1,0,2,3,0.94,0.09,-3.5
trn_183276,0,12,8,1,1,1,3,1.32,0.12,-4.88
trn_183276,0,9,8,1,0,0,0,1.54,0.12,-4.75
trn_183276,0,5,6,0,0,0,2,0.0,0.0,-6.0
trn_183276,0,4,2,0,0,0,0,0.0,0.0,-2.0
trn_183276,0,13,1,1,0,0,0,8.0,1.0,7.0
trn_271611,0,7,49,3,5,8,6,0.54,0.06,-26.17
trn_271611,0,6,49,9,5,1,4,1.29,0.18,-5.43
trn_271611,0,8,45,5,5,3,2,0.91,0.11,20.38
trn_271611,0,5,36,1,3,2,3,0.37,0.03,-34.7
trn_271611,0,4,29,2,1,3,5,0.77,0.07,-24.31
trn_271611,0,9,23,4,4,1,4,1.3,0.17,0.25
trn_271611,0,10,8,1,0,1,0,1.25,0.12,4.0
trn_271611,0,12,6,1,0,1,1,1.04,0.17,-0.5
trn_271611,0,3,5,1,0,0,0,2.16,0.2,3.5
trn_271611,0,14,4,2,0,0,1,3.21,0.5,5.0
trn_271611,0,11,2,0,0,0,0,0.0,0.0,-2.0
trn_271611,0,13,1,0,0,0,0,0.0,0.0,-1.0
trn_279945,0,4,153,8,11,10,16,0.71,0.05,-12.5
trn_279945,0,5,114,3,9,10,7,0.29,0.03,-100.7
trn_279945,0,3,108,7,9,9,12,0.91,0.06,-42.0
trn_279945,0,2,49,1,0,4,0,0.73,0.02,-40.5
trn_279945,0,6,35,1,3,2,5,0.38,0.03,-33.6
trn_279945,0,8,19,0,0,1,2,0.0,0.0,-19.0
trn_279945,0,7,18,1,1,0,0,1.52,0.06,-10.0
trn_279945,0,9,16,0,1,1,1,0.0,0.0,-16.0
trn_279945,0,10,6,0,0,0,1,0.0,0.0,-6.0
trn_279945,0,11,6,0,0,1,1,0.0,0.0,-6.0
trn_123228,0,3,338,12,12,18,18,0.68,0.04,-225.05
trn_123228,0,4,300,11,19,20,22,0.57,0.04,-178.75
trn_123228,0,2,217,4,6,7,13,0.42,0.02,-112.0
trn_123228,0,5,171,12,15,9,9,0.83,0.07,-88.97
trn_123228,0,6,119,9,4,4,12,0.97,0.08,-22.75
trn_123228,0,7,38,2,0,1,3,1.21,0.05,-9.0
trn_123228,0,9,8,0,0,0,0,0.0,0.0,-8.0
trn_123228,0,10,6,0,0,0,1,0.0,0.0,-6.0
trn_123228,0,8,5,0,0,0,0,0.0,0.0,-5.0
trn_123228,0,12,3,0,1,0,0,0.0,0.0,-3.0
trn_123228,0,11,2,0,0,0,0,0.0,0.0,-2.0
trn_138465,0,4,256,7,8,9,19,0.63,0.03,-173.5
trn_138465,0,3,200,3,6,2,14,0.45,0.01,-136.0
trn_138465,0,5,162,4,9,13,8,0.49,0.02,-114.0
trn_138465,0,7,115,1,6,7,7,0.18,0.01,-107.0
trn_138465,0,6,115,5,8,10,11,0.75,0.04,-4.5
trn_138465,0,8,55,0,5,6,3,0.0,0.0,-55.0
