damsire_id,damsire_name,total_runners,class,runners,1st,2nd,3rd,4th,a/e,win_%,1_pl
dsi_25774,Turbo Speed,30,Class 4,13,1,2,1,0,0.43,0.08,-11.64
dsi_25774,Turbo Speed,30,Class 5,10,1,0,0,0,3.4,0.1,-5.0
dsi_25774,Turbo Speed,30,Class 3,4,2,1,0,0,1.89,0.5,2.5
dsi_25774,Turbo Speed,30,Class 1,2,1,0,0,1,2.72,0.5,1.0
dsi_25774,Turbo Speed,30,Class 2,1,1,0,0,0,4.0,1.0,3.0
dsi_292586,Alkalde,836,,612,42,65,64,46,0.57,0.07,-230.13
dsi_292586,Alkalde,836,Class 4,71,17,7,8,6,1.21,0.24,20.01
dsi_292586,Alkalde,836,Class 3,55,11,8,3,11,1.45,0.2,50.0
dsi_292586,Alkalde,836,Class 1,37,5,6,5,3,0.8,0.14,19.69
dsi_292586,Alkalde,836,Class 2,36,1,5,3,6,0.25,0.03,-33.0
dsi_292586,Alkalde,836,Class 5,15,1,1,2,0,0.6,0.07,-8.0
dsi_292586,Alkalde,836,Class 6,10,1,0,0,2,0.75,0.1,-8.09
dsi_5532821,Amaron,5,Class 1,2,0,0,2,0,0.0,0.0,-2.0
dsi_5532821,Amaron,5,Class 3,1,0,1,0,0,0.0,0.0,-1.0
dsi_5532821,Amaron,5,Class 4,1,0,1,0,0,0.0,0.0,-1.0
dsi_5532821,Amaron,5,Class 2,1,1,0,0,0,1.83,1.0,0.83
dsi_5818785,Anjaal,22,,9,1,2,0,0,0.93,0.11,-6.1
dsi_5818785,Anjaal,22,Class 5,6,1,1,1,2,1.41,0.17,-1.0
dsi_5818785,Anjaal,22,Class 1,3,0,0,0,0,0.0,0.0,-3.0
dsi_5818785,Anjaal,22,Class 3,2,1,1,0,0,5.2,0.5,4.5
dsi_5818785,Anjaal,22,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dsi_5818785,Anjaal,22,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dsi_4989985,Desert Party,129,,45,3,3,5,3,0.67,0.07,-36.0
dsi_4989985,Desert Party,129,Class 5,42,8,4,3,8,1.77,0.19,30.33
dsi_4989985,Desert Party,129,Class 6,38,4,6,9,7,0.62,0.11,-15.25
dsi_4989985,Desert Party,129,Class 4,3,0,0,1,1,0.0,0.0,-3.0
dsi_4989985,Desert Party,129,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dsi_2100238,Akarad,3473,,1470,145,122,138,130,0.87,0.1,-283.28
dsi_2100238,Akarad,3473,Class 4,648,84,85,73,64,0.92,0.13,-97.08
dsi_2100238,Akarad,3473,Class 5,409,52,51,42,43,1.01,0.13,-9.24
dsi_2100238,Akarad,3473,Class 3,364,51,53,46,41,0.95,0.14,31.77
dsi_2100238,Akarad,3473,Class 6,262,25,27,24,25,0.76,0.1,-108.65
dsi_2100238,Akarad,3473,Class 1,183,17,19,17,18,0.68,0.09,-91.26
dsi_2100238,Akarad,3473,Class 2,129,15,11,12,11,0.91,0.12,-36.67
dsi_2100238,Akarad,3473,Class 7,8,1,0,1,0,1.91,0.12,1.0
dsi_721574,Bobinski,80,,34,7,6,3,3,1.12,0.21,-0.3
dsi_721574,Bobinski,80,Class 4,20,3,0,3,4,1.02,0.15,15.75
dsi_721574,Bobinski,80,Class 3,12,0,2,4,2,0.0,0.0,-12.0
dsi_721574,Bobinski,80,Class 5,10,0,1,1,0,0.0,0.0,-10.0
dsi_721574,Bobinski,80,Class 2,2,1,0,0,0,3.77,0.5,2.0
dsi_721574,Bobinski,80,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_721574,Bobinski,80,Class 1,1,0,0,1,0,0.0,0.0,-1.0
dsi_4455465,Ramonti,18,Class 5,8,0,1,5,0,0.0,0.0,-8.0
dsi_4455465,Ramonti,18,Class 6,7,0,1,3,0,0.0,0.0,-7.0
dsi_4455465,Ramonti,18,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dsi_4455465,Ramonti,18,,1,0,0,0,0,0.0,0.0,-1.0
dsi_5154814,Wiener Walzer,19,,16,3,1,2,1,1.84,0.19,20.9
dsi_5154814,Wiener Walzer,19,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dsi_5154814,Wiener Walzer,19,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dsi_4125632,Lion Heart,474,,267,27,26,25,26,0.82,0.1,-84.45
dsi_4125632,Lion Heart,474,Class 5,93,9,6,9,10,0.86,0.1,-26.72
dsi_4125632,Lion Heart,474,Class 4,66,7,6,10,7,0.93,0.11,-12.75
dsi_4125632,Lion Heart,474,Class 6,33,3,2,4,1,0.89,0.09,-22.63
dsi_4125632,Lion Heart,474,Class 3,13,1,2,2,2,0.89,0.08,-3.0
dsi_4125632,Lion Heart,474,Class 2,2,0,2,0,0,0.0,0.0,-2.0
dsi_673365,Laroche,177,,97,10,9,10,10,0.75,0.1,-62.6
dsi_673365,Laroche,177,Class 5,34,5,0,2,4,1.68,0.15,13.0
dsi_673365,Laroche,177,Class 4,32,2,0,6,4,0.49,0.06,-25.75
dsi_673365,Laroche,177,Class 6,9,0,1,0,0,0.0,0.0,-9.0
dsi_673365,Laroche,177,Class 3,4,0,0,0,0,0.0,0.0,-4.0
dsi_673365,Laroche,177,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dsi_5003733,Recharge,34,Class 6,22,5,3,0,2,1.79,0.23,25.11
dsi_5003733,Recharge,34,Class 5,6,1,0,0,0,2.83,0.17,-1.5
dsi_5003733,Recharge,34,Class 4,4,1,0,0,1,2.29,0.25,1.5
dsi_5003733,Recharge,34,Class 3,2,0,0,1,0,0.0,0.0,-2.0
dsi_585760,Ziggy's Dancer,13,Class 5,6,0,0,0,1,0.0,0.0,-6.0
dsi_585760,Ziggy's Dancer,13,Class 4,5,0,0,0,0,0.0,0.0,-5.0
dsi_585760,Ziggy's Dancer,13,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dsi_585760,Ziggy's Dancer,13,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_4822237,Crossharbour,16,Class 4,10,1,0,0,1,2.87,0.1,31.0
dsi_4822237,Crossharbour,16,Class 5,3,0,0,0,0,0.0,0.0,-3.0
dsi_4822237,Crossharbour,16,,3,0,0,0,0,0.0,0.0,-3.0
dsi_361228,Makbul,702,Class 6,243,20,12,12,24,1.07,0.08,1.92
dsi_361228,Makbul,702,Class 5,210,7,21,24,28,0.34,0.03,-171.58
dsi_361228,Makbul,702,,126,8,11,9,5,0.64,0.06,-83.37
dsi_361228,Makbul,702,Class 4,80,6,6,6,7,0.85,0.07,-33.05
dsi_361228,Makbul,702,Class 3,16,1,1,2,1,0.41,0.06,-11.5
dsi_361228,Makbul,702,Class 7,15,0,2,0,7,0.0,0.0,-15.0
dsi_361228,Makbul,702,Class 1,7,1,0,0,2,1.76,0.14,-2.0
dsi_361228,Makbul,702,Class 2,5,0,0,1,1,0.0,0.0,-5.0
dsi_2141223,Bold Edge,894,Class 6,339,27,25,38,27,0.86,0.08,-51.34
dsi_2141223,Bold Edge,894,Class 5,292,30,27,31,35,0.94,0.1,-40.58
dsi_2141223,Bold Edge,894,Class 4,142,14,10,24,20,0.73,0.1,-64.5
dsi_2141223,Bold Edge,894,Class 3,56,2,6,7,9,0.31,0.04,-37.0
dsi_2141223,Bold Edge,894,,29,2,1,1,1,0.77,0.07,-13.3
dsi_2141223,Bold Edge,894,Class 2,21,1,3,1,2,0.57,0.05,-15.0
dsi_2141223,Bold Edge,894,Class 7,10,0,1,0,0,0.0,0.0,-10.0
dsi_2141223,Bold Edge,894,Class 1,5,0,0,0,0,0.0,0.0,-5.0
dsi_4486335,Araafa,377,,138,7,13,11,18,0.53,0.05,-61.75
dsi_4486335,Araafa,377,Class 6,86,7,15,9,7,0.7,0.08,-24.25
dsi_4486335,Araafa,377,Class 5,61,6,5,2,7,0.97,0.1,-12.34
dsi_4486335,Araafa,377,Class 4,42,5,6,4,4,0.82,0.12,-18.13
dsi_4486335,Araafa,377,Class 2,23,3,2,3,4,0.89,0.13,-2.0
dsi_4486335,Araafa,377,Class 3,17,2,2,3,1,0.71,0.12,-2.0
dsi_4486335,Araafa,377,Class 1,9,1,2,2,1,0.67,0.11,-7.0
dsi_4486335,Araafa,377,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_4223877,Afleet Alex,335,,240,21,32,27,24,0.76,0.09,-26.85
dsi_4223877,Afleet Alex,335,Class 5,39,3,4,6,8,0.82,0.08,-23.0
dsi_4223877,Afleet Alex,335,Class 3,19,2,3,1,1,0.76,0.11,-12.0
dsi_4223877,Afleet Alex,335,Class 4,16,0,2,3,3,0.0,0.0,-16.0
dsi_4223877,Afleet Alex,335,Class 2,11,1,1,2,0,0.71,0.09,15.0
dsi_4223877,Afleet Alex,335,Class 6,9,1,0,2,0,0.8,0.11,-5.75
dsi_4223877,Afleet Alex,335,Class 1,1,0,0,0,1,0.0,0.0,-1.0
dsi_690060,Timber Country,746,,473,45,39,45,34,0.97,0.1,96.01
dsi_690060,Timber Country,746,Class 5,85,8,12,5,7,0.81,0.09,-47.53
dsi_690060,Timber Country,746,Class 4,76,8,7,12,5,0.91,0.11,-37.0
dsi_690060,Timber Country,746,Class 3,38,5,5,4,2,1.32,0.13,-6.0
dsi_690060,Timber Country,746,Class 2,36,2,1,2,3,0.74,0.06,-21.0
dsi_690060,Timber Country,746,Class 1,19,3,2,5,3,0.95,0.16,1.44
dsi_690060,Timber Country,746,Class 6,19,2,1,1,2,1.03,0.11,4.0
dsi_5753181,Morpheus,59,,17,1,1,1,1,0.81,0.06,-9.0
dsi_5753181,Morpheus,59,Class 5,16,3,1,5,3,1.06,0.19,2.5
dsi_5753181,Morpheus,59,Class 4,13,0,2,1,1,0.0,0.0,-13.0
dsi_5753181,Morpheus,59,Class 6,8,1,0,1,1,0.73,0.12,-4.75
dsi_5753181,Morpheus,59,Class 2,4,0,0,1,1,0.0,0.0,-4.0
dsi_5753181,Morpheus,59,Class 3,1,0,0,0,0,0.0,0.0,-1.0
dsi_4111310,Vita Rosa,25,Class 6,20,0,2,3,0,0.0,0.0,-20.0
dsi_4111310,Vita Rosa,25,Class 5,5,0,0,1,1,0.0,0.0,-5.0
dsi_4814586,Majestic Warrior,122,,90,7,11,4,16,0.6,0.08,-6.4
dsi_4814586,Majestic Warrior,122,Class 6,17,2,2,0,2,1.08,0.12,-3.62
dsi_4814586,Majestic Warrior,122,Class 5,7,0,1,1,1,0.0,0.0,-7.0
dsi_4814586,Majestic Warrior,122,Class 4,5,0,1,0,1,0.0,0.0,-5.0
dsi_4814586,Majestic Warrior,122,Class 2,3,0,0,1,0,0.0,0.0,-3.0
dsi_3862173,Came Home,229,,199,23,15,13,18,1.08,0.12,-18.5
dsi_3862173,Came Home,229,Class 5,14,1,3,4,3,0.3,0.07,-5.5
dsi_3862173,Came Home,229,Class 4,10,3,3,1,1,1.02,0.3,-0.63
dsi_3862173,Came Home,229,Class 1,4,2,1,0,0,1.25,0.5,1.08
dsi_3862173,Came Home,229,Class 2,1,1,0,0,0,2.75,1.0,1.75
dsi_3862173,Came Home,229,Class 6,1,0,1,0,0,0.0,0.0,-1.0
dsi_6290277,The Gurkha,4,,3,0,0,0,1,0.0,0.0,-3.0
dsi_6290277,The Gurkha,4,Class 5,1,0,0,0,0,0.0,0.0,-1.0
dsi_2124339,Yashgan,1664,,970,55,55,58,73,0.71,0.06,-406.3
dsi_2124339,Yashgan,1664,Class 4,330,32,32,37,36,0.87,0.1,-132.34
dsi_2124339,Yashgan,1664,Class 3,127,15,12,18,12,0.96,0.12,-43.31
dsi_2124339,Yashgan,1664,Class 5,125,10,13,5,18,0.67,0.08,-58.7
dsi_2124339,Yashgan,1664,Class 6,48,3,4,4,4,0.57,0.06,-41.48
dsi_2124339,Yashgan,1664,Class 1,37,1,3,4,1,0.32,0.03,-28.0
dsi_2124339,Yashgan,1664,Class 2,27,2,4,0,2,0.7,0.07,-3.0
dsi_2134335,Cryptoclearance,801,,451,58,51,53,37,0.9,0.13,26.73
dsi_2134335,Cryptoclearance,801,Class 6,129,14,13,3,18,0.95,0.11,-25.88
dsi_2134335,Cryptoclearance,801,Class 5,100,12,10,9,10,0.92,0.12,-3.88
dsi_2134335,Cryptoclearance,801,Class 4,72,6,7,9,13,0.67,0.08,-46.96
dsi_2134335,Cryptoclearance,801,Class 3,25,1,3,2,3,0.39,0.04,-16.5
dsi_2134335,Cryptoclearance,801,Class 2,14,3,1,1,1,1.72,0.21,2.75
dsi_2134335,Cryptoclearance,801,Class 1,5,0,0,0,0,0.0,0.0,-5.0
dsi_2134335,Cryptoclearance,801,Class 7,5,1,0,0,0,3.51,0.2,8.0
dsi_3828685,Royal Dragon,122,,96,2,8,10,12,0.22,0.02,-69.4
dsi_3828685,Royal Dragon,122,Class 5,16,0,0,1,1,0.0,0.0,-16.0
dsi_3828685,Royal Dragon,122,Class 6,7,0,0,0,0,0.0,0.0,-7.0
dsi_3828685,Royal Dragon,122,Class 4,3,0,0,0,0,0.0,0.0,-3.0
dsi_4119290,Artie Schiller,214,,86,6,5,5,15,0.63,0.07,-4.55
dsi_4119290,Artie Schiller,214,Class 4,46,1,0,2,4,0.31,0.02,-28.5
dsi_4119290,Artie Schiller,214,Class 3,33,3,2,6,1,0.62,0.09,-7.3
dsi_4119290,Artie Schiller,214,Class 5,31,1,4,1,3,0.41,0.03,-25.65
dsi_4119290,Artie Schiller,214,Class 2,15,2,0,4,1,1.31,0.13,-3.2
dsi_4119290,Artie Schiller,214,Class 6,2,1,0,0,0,10.45,0.5,10.0
dsi_4119290,Artie Schiller,214,Class 1,1,0,0,0,1,0.0,0.0,-1.0
dsi_4525801,Bluegrass Cat,293,,186,19,17,20,29,0.86,0.1,-31.05
dsi_4525801,Bluegrass Cat,293,Class 4,38,8,2,4,3,1.4,0.21,23.13
dsi_4525801,Bluegrass Cat,293,Class 5,29,4,5,1,8,1.21,0.14,-1.97
dsi_4525801,Bluegrass Cat,293,Class 6,22,2,0,2,2,0.67,0.09,-15.0
dsi_4525801,Bluegrass Cat,293,Class 2,9,1,0,0,2,0.86,0.11,-6.0
dsi_4525801,Bluegrass Cat,293,Class 3,8,1,1,1,1,0.52,0.12,-4.0
dsi_4525801,Bluegrass Cat,293,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_5180161,Tizway,90,,61,6,9,7,7,0.74,0.1,-12.35
dsi_5180161,Tizway,90,Class 4,8,1,0,3,1,1.13,0.12,2.0
dsi_5180161,Tizway,90,Class 3,7,1,2,0,0,1.09,0.14,3.0
dsi_5180161,Tizway,90,Class 2,7,1,2,1,0,1.34,0.14,1.5
dsi_5180161,Tizway,90,Class 5,6,0,0,2,1,0.0,0.0,-6.0
dsi_5180161,Tizway,90,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_746137,Hennessy,1815,,986,108,83,75,110,0.89,0.11,-293.82
dsi_746137,Hennessy,1815,Class 5,273,24,23,26,31,0.68,0.09,-138.44
dsi_746137,Hennessy,1815,Class 6,203,23,20,22,19,0.97,0.11,-40.37
dsi_746137,Hennessy,1815,Class 4,188,14,8,14,27,0.76,0.07,-93.13
dsi_746137,Hennessy,1815,Class 3,87,6,9,4,10,0.78,0.07,-24.36
dsi_746137,Hennessy,1815,Class 1,48,5,7,6,3,0.63,0.1,-26.12
dsi_746137,Hennessy,1815,Class 2,22,1,1,0,4,0.49,0.05,-15.5
dsi_746137,Hennessy,1815,Class 7,8,1,0,1,0,1.79,0.12,-2.5
dsi_470841,Cyborg,1868,,896,92,73,92,75,0.86,0.1,-300.61
dsi_470841,Cyborg,1868,Class 4,393,52,50,37,42,0.88,0.13,-115.37
dsi_470841,Cyborg,1868,Class 5,186,16,15,25,16,0.65,0.09,-103.06
dsi_470841,Cyborg,1868,Class 3,153,18,28,18,23,0.64,0.12,-60.83
dsi_470841,Cyborg,1868,Class 1,103,11,8,9,9,1.03,0.11,38.95
dsi_470841,Cyborg,1868,Class 2,90,17,12,9,7,1.28,0.19,4.86
dsi_470841,Cyborg,1868,Class 6,47,9,3,6,4,0.98,0.19,-7.22
dsi_4173876,Denounce,13,Class 5,7,1,0,0,0,1.23,0.14,-4.75
dsi_4173876,Denounce,13,Class 4,4,1,1,0,0,2.0,0.25,-0.75
dsi_4173876,Denounce,13,Class 1,1,1,0,0,0,19.0,1.0,18.0
dsi_4173876,Denounce,13,Class 2,1,1,0,0,0,8.0,1.0,7.0
dsi_755909,French Deputy,1647,,1440,142,148,150,129,0.85,0.1,-238.31
dsi_755909,French Deputy,1647,Class 4,74,9,5,3,5,1.02,0.12,-25.13
dsi_755909,French Deputy,1647,Class 3,56,5,4,4,5,0.87,0.09,-14.9
dsi_755909,French Deputy,1647,Class 5,40,5,6,0,1,1.19,0.12,-17.25
dsi_755909,French Deputy,1647,Class 6,15,1,1,1,0,0.66,0.07,-10.5
dsi_755909,French Deputy,1647,Class 1,11,2,1,3,1,2.1,0.18,23.0
dsi_755909,French Deputy,1647,Class 2,10,0,1,1,0,0.0,0.0,-10.0
dsi_755909,French Deputy,1647,Class 7,1,0,0,0,0,0.0,0.0,-1.0
dsi_4555411,Vital Equine,114,,77,11,16,10,9,0.85,0.14,-19.96
dsi_4555411,Vital Equine,114,Class 2,11,0,2,2,0,0.0,0.0,-11.0
dsi_4555411,Vital Equine,114,Class 1,8,0,2,0,1,0.0,0.0,-8.0
dsi_4555411,Vital Equine,114,Class 4,8,1,0,2,0,1.06,0.12,-1.5
dsi_4555411,Vital Equine,114,Class 5,4,2,1,0,0,2.01,0.5,5.0
dsi_4555411,Vital Equine,114,Class 6,3,0,0,0,0,0.0,0.0,-3.0
dsi_4555411,Vital Equine,114,Class 3,3,0,0,1,0,0.0,0.0,-3.0
dsi_3859023,Rashbag,36,Class 4,15,5,4,1,1,0.95,0.33,-4.39
dsi_3859023,Rashbag,36,,9,1,1,0,1,1.34,0.11,-6.3
dsi_3859023,Rashbag,36,Class 3,6,2,1,0,1,1.06,0.33,0.11
dsi_3859023,Rashbag,36,Class 5,4,0,2,0,0,0.0,0.0,-4.0
dsi_3859023,Rashbag,36,Class 2,2,0,0,0,1,0.0,0.0,-2.0
dsi_6076147,American Pharoah,14,,11,3,2,2,0,0.75,0.27,-3.5
dsi_6076147,American Pharoah,14,Class 5,3,0,0,0,0,0.0,0.0,-3.0
dsi_532140,Tenby,1164,,393,27,23,34,24,0.79,0.07,-186.1
dsi_532140,Tenby,1164,Class 5,233,22,16,28,25,0.92,0.09,-29.62
dsi_532140,Tenby,1164,Class 4,209,16,13,32,23,0.72,0.08,-111.02
dsi_532140,Tenby,1164,Class 6,189,20,27,13,13,0.85,0.11,-43.53
dsi_532140,Tenby,1164,Class 3,61,9,8,10,4,1.26,0.15,21.63
dsi_532140,Tenby,1164,Class 2,43,5,2,4,2,1.01,0.12,-16.13
dsi_532140,Tenby,1164,Class 1,26,3,7,3,4,0.76,0.12,2.33
dsi_532140,Tenby,1164,Class 7,10,0,1,1,0,0.0,0.0,-10.0
dsi_375858,Allegoric,94,,78,3,6,10,9,0.48,0.04,-54.0
dsi_375858,Allegoric,94,Class 5,8,2,0,0,1,1.22,0.25,5.2
dsi_375858,Allegoric,94,Class 4,4,0,1,0,1,0.0,0.0,-4.0
dsi_375858,Allegoric,94,Class 6,3,1,0,0,0,4.51,0.33,3.5
dsi_375858,Allegoric,94,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dsi_4090436,Canadian Frontier,97,,54,7,6,3,2,1.06,0.13,8.3
dsi_4090436,Canadian Frontier,97,Class 4,17,2,3,1,2,0.8,0.12,-10.29
dsi_4090436,Canadian Frontier,97,Class 5,16,1,4,3,3,0.38,0.06,-10.5
dsi_4090436,Canadian Frontier,97,Class 3,7,2,1,1,1,1.58,0.29,-1.87
dsi_4090436,Canadian Frontier,97,Class 6,2,0,0,0,0,0.0,0.0,-2.0
dsi_4090436,Canadian Frontier,97,Class 1,1,0,0,0,0,0.0,0.0,-1.0
dsi_4703321,Winker Watson,143,Class 6,52,5,7,3,2,1.09,0.1,-4.0
dsi_4703321,Winker Watson,143,Class 5,31,2,6,2,5,0.51,0.06,-25.5
dsi_4703321,Winker Watson,143,,28,3,3,2,2,0.85,0.11,-15.23
dsi_4703321,Winker Watson,143,Class 4,16,0,2,1,3,0.0,0.0,-16.0
dsi_4703321,Winker Watson,143,Class 2,9,2,0,0,0,2.24,0.22,8.0
dsi_4703321,Winker Watson,143,Class 3,5,2,1,0,0,3.21,0.4,7.0
dsi_4703321,Winker Watson,143,Class 1,2,0,0,1,0,0.0,0.0,-2.0
dsi_3565394,Religiously,574,,297,17,25,17,16,0.68,0.06,-80.06
dsi_3565394,Religiously,574,Class 4,113,24,9,15,10,1.48,0.21,86.18
dsi_3565394,Religiously,574,Class 5,59,5,5,10,5,0.74,0.08,-23.5
dsi_3565394,Religiously,574,Class 3,40,2,0,5,6,0.43,0.05,-32.0
dsi_3565394,Religiously,574,Class 2,27,5,5,3,2,1.25,0.19,18.88
dsi_3565394,Religiously,574,Class 1,19,2,0,2,3,0.99,0.11,-7.0
dsi_3565394,Religiously,574,Class 6,19,1,4,2,2,0.37,0.05,-16.9
dsi_699153,Even Top,136,,90,5,8,8,9,0.68,0.06,-39.2
dsi_699153,Even Top,136,Class 4,32,6,6,8,3,1.23,0.19,1.5
dsi_699153,Even Top,136,Class 3,11,1,3,2,0,0.66,0.09,-5.0
dsi_699153,Even Top,136,Class 2,3,0,0,0,0,0.0,0.0,-3.0
dsi_600068,Woods Of Windsor,769,,211,20,14,17,20,1.09,0.09,-53.34
dsi_600068,Woods Of Windsor,769,Class 5,205,32,21,23,26,1.23,0.16,18.08
dsi_600068,Woods Of Windsor,769,Class 4,178,18,15,24,22,0.92,0.1,-48.25
dsi_600068,Woods Of Windsor,769,Class 6,86,11,10,9,9,0.96,0.13,-21.87
dsi_600068,Woods Of Windsor,769,Class 3,38,2,6,2,5,0.41,0.05,-24.25
dsi_600068,Woods Of Windsor,769,Class 2,36,6,3,5,3,1.21,0.17,-1.92
dsi_600068,Woods Of Windsor,769,Class 1,12,1,1,0,1,0.85,0.08,-7.0
dsi_600068,Woods Of Windsor,769,Class 7,3,0,0,0,2,0.0,0.0,-3.0
dsi_3744783,Macho Uno,235,,194,24,13,26,20,0.97,0.12,-28.45
dsi_3744783,Macho Uno,235,Class 5,19,0,4,4,5,0.0,0.0,-19.0
dsi_3744783,Macho Uno,235,Class 3,11,0,0,1,0,0.0,0.0,-11.0
dsi_3744783,Macho Uno,235,Class 4,8,1,2,1,0,1.27,0.12,-3.1
dsi_3744783,Macho Uno,235,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dsi_3744783,Macho Uno,235,Class 1,1,0,1,0,0,0.0,0.0,-1.0
dsi_3744783,Macho Uno,235,Class 6,1,0,0,1,0,0.0,0.0,-1.0
dsi_2125914,Prince Sabo,3975,Class 6,1173,120,96,104,106,0.96,0.1,-62.61
dsi_2125914,Prince Sabo,3975,Class 5,1100,92,95,119,96,0.74,0.08,-442.29
dsi_2125914,Prince Sabo,3975,Class 4,765,68,71,71,68,0.8,0.09,-308.44
dsi_2125914,Prince Sabo,3975,,409,28,37,21,27,0.72,0.07,-144.7
dsi_2125914,Prince Sabo,3975,Class 3,220,14,28,19,14,0.63,0.06,-108.28
dsi_2125914,Prince Sabo,3975,Class 2,133,8,15,11,5,0.59,0.06,-95.25
dsi_2125914,Prince Sabo,3975,Class 7,91,4,8,9,6,0.43,0.04,-27.0
dsi_2125914,Prince Sabo,3975,Class 1,84,10,10,14,11,0.94,0.12,-2.97
dsi_5177396,Temple City,7,,3,2,0,1,0,5.4,0.67,14.5
dsi_5177396,Temple City,7,Class 4,2,0,0,0,0,0.0,0.0,-2.0
dsi_5177396,Temple City,7,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_5177396,Temple City,7,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dsi_2110024,Lyphard's Wish,1359,Class 4,320,35,36,31,32,0.83,0.11,-115.63
dsi_2110024,Lyphard's Wish,1359,,319,19,23,23,24,0.67,0.06,-111.1
dsi_2110024,Lyphard's Wish,1359,Class 6,225,23,18,17,23,0.96,0.1,-60.55
dsi_2110024,Lyphard's Wish,1359,Class 5,200,12,15,18,21,0.5,0.06,-143.63
dsi_2110024,Lyphard's Wish,1359,Class 3,157,18,22,13,18,0.77,0.11,-51.56
dsi_2110024,Lyphard's Wish,1359,Class 2,68,6,1,11,5,0.88,0.09,-21.47
dsi_2110024,Lyphard's Wish,1359,Class 7,37,7,6,6,3,1.43,0.19,32.5
dsi_2110024,Lyphard's Wish,1359,Class 1,33,1,2,3,4,0.26,0.03,-29.5
dsi_291011,Miswaki Tern,260,Class 2,55,5,6,5,5,0.84,0.09,-25.0
dsi_291011,Miswaki Tern,260,Class 4,46,12,1,4,6,1.73,0.26,27.87
dsi_291011,Miswaki Tern,260,,44,3,4,7,5,0.5,0.07,-20.4
dsi_291011,Miswaki Tern,260,Class 5,39,4,9,3,3,0.72,0.1,-25.93
dsi_291011,Miswaki Tern,260,Class 3,31,4,2,3,5,1.0,0.13,-2.0
dsi_291011,Miswaki Tern,260,Class 1,26,2,5,3,3,0.68,0.08,-11.71
dsi_291011,Miswaki Tern,260,Class 6,19,4,3,0,1,1.13,0.21,-5.67
dsi_3966445,Franklins Gardens,28,Class 6,16,2,1,4,1,0.73,0.12,-5.25
dsi_3966445,Franklins Gardens,28,Class 5,9,0,0,1,1,0.0,0.0,-9.0
dsi_3966445,Franklins Gardens,28,Class 4,2,0,1,0,0,0.0,0.0,-2.0
dsi_3966445,Franklins Gardens,28,Class 2,1,0,0,0,0,0.0,0.0,-1.0
dsi_6009374,Hallowed Crown,11,Class 1,4,2,1,0,0,1.87,0.5,3.0
dsi_6009374,Hallowed Crown,11,Class 5,3,1,0,0,1,1.8,0.33,-1.09
dsi_6009374,Hallowed Crown,11,,2,1,0,0,0,1.44,0.5,-0.1
dsi_6009374,Hallowed Crown,11,Class 6,1,0,0,0,0,0.0,0.0,-1.0
dsi_6009374,Hallowed Crown,11,Class 4,1,0,0,0,0,0.0,0.0,-1.0
dsi_2106335,General Holme,942,,457,34,49,30,55,0.68,0.07,-164.44
dsi_2106335,General Holme,942,Class 5,148,14,13,19,8,0.97,0.09,-45.25
dsi_2106335,General Holme,942,Class 6,135,8,9,8,11,0.66,0.06,-65.75
dsi_2106335,General Holme,942,Class 4,126,10,7,11,12,0.79,0.08,-57.67
dsi_2106335,General Holme,942,Class 1,32,9,5,2,10,1.1,0.28,7.98
dsi_2106335,General Holme,942,Class 3,21,2,3,2,1,0.81,0.1,-14.5
dsi_2106335,General Holme,942,Class 2,18,4,1,0,1,1.59,0.22,-0.62
dsi_2106335,General Holme,942,Class 7,5,0,1,0,1,0.0,0.0,-5.0
dsi_4119136,Mustanfar,20,,11,2,0,0,1,3.1,0.18,78.5
dsi_4119136,Mustanfar,20,Class 4,5,1,1,2,0,0.74,0.2,-3.0
dsi_4119136,Mustanfar,20,Class 5,4,1,2,0,1,1.0,0.25,-0.25
dsi_459970,Paris House,1237,Class 5,336,31,30,27,41,0.93,0.09,-122.71
dsi_459970,Paris House,1237,,301,23,18,26,17,0.87,0.08,-36.45
dsi_459970,Paris House,1237,Class 6,299,26,35,29,24,0.79,0.09,-98.92
dsi_459970,Paris House,1237,Class 4,166,11,14,21,17,0.7,0.07,-78.67
dsi_459970,Paris House,1237,Class 2,61,4,6,3,2,0.78,0.07,-35.3
dsi_459970,Paris House,1237,Class 3,60,7,2,8,9,0.93,0.12,9.25
dsi_459970,Paris House,1237,Class 7,11,0,2,1,0,0.0,0.0,-11.0
