jockey_id,total_rides,course,course_id,region,rides,1st,2nd,3rd,4th,a/e,win_%,1_pl
jky_285300,876,Wetherby,crs_2262,GB,9,2,0,2,0,1.3,0.22,4.5
jky_285300,876,Leicester,crs_780,GB,9,1,1,1,1,0.6,0.11,-4.67
jky_285300,876,Kempton,crs_728,GB,9,0,1,1,0,0.0,0.0,-9.0
jky_285300,876,Perth,crs_1066,GB,9,3,2,1,1,1.52,0.33,1.5
jky_285300,876,Ffos Las,crs_31512,GB,8,0,2,1,1,0.0,0.0,-8.0
jky_285300,876,Haydock,crs_598,GB,6,1,1,1,2,1.17,0.17,-2.0
jky_285300,876,Musselburgh,crs_416,GB,6,0,0,1,4,0.0,0.0,-6.0
jky_285300,876,Kelso,crs_702,GB,5,0,1,1,0,0.0,0.0,-5.0
jky_285300,876,Cartmel,crs_234,GB,5,3,1,0,0,1.96,0.6,2.55
jky_285300,876,Aintree,crs_832,GB,5,0,0,0,1,0.0,0.0,-5.0
jky_285300,876,Carlisle,crs_208,GB,5,1,2,0,2,0.93,0.2,1.5
jky_285300,876,Les Landes (JER),crs_11076,JER,3,1,1,0,1,1.15,0.33,-0.25
jky_285300,876,Hexham,crs_650,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_285300,876,Windsor,crs_2418,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_285300,876,Redcar,crs_1222,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_285300,876,Epsom,crs_442,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_285300,876,Nottingham,crs_1040,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_285300,876,Gowran Park (IRE),crs_4784,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_285300,876,Salisbury,crs_1352,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_285300,876,Fontainebleau (FR),crs_5434,FR,1,0,0,0,1,0.0,0.0,-1.0
jky_282915,520,Hexham,crs_650,GB,49,2,7,6,2,0.47,0.04,-30.5
jky_282915,520,Kelso,crs_702,GB,47,2,4,1,3,0.55,0.04,-18.38
jky_282915,520,Newcastle,crs_962,GB,40,1,6,2,4,0.32,0.03,-31.5
jky_282915,520,Perth,crs_1066,GB,34,0,0,4,6,0.0,0.0,-34.0
jky_282915,520,Uttoxeter,crs_2184,GB,31,2,3,4,3,0.8,0.06,3.0
jky_282915,520,Ayr,crs_78,GB,29,1,2,1,3,0.44,0.03,-25.75
jky_282915,520,Sedgefield,crs_1482,GB,29,2,1,2,4,0.96,0.07,-17.75
jky_282915,520,Musselburgh,crs_416,GB,25,4,1,0,4,2.18,0.16,2.25
jky_282915,520,Carlisle,crs_208,GB,23,3,1,1,2,0.99,0.13,-8.85
jky_282915,520,Taunton,crs_1898,GB,12,0,3,0,1,0.0,0.0,-12.0
jky_282915,520,Catterick,crs_260,GB,12,1,3,2,2,0.61,0.08,-4.0
jky_282915,520,Wetherby,crs_2262,GB,11,2,0,3,3,2.51,0.18,17.62
jky_282915,520,Bangor-on-Dee,crs_104,GB,11,1,0,0,3,1.17,0.09,-6.0
jky_282915,520,Warwick,crs_2210,GB,11,1,3,0,0,0.91,0.09,-3.0
jky_282915,520,Exeter,crs_364,GB,10,1,0,2,0,1.22,0.1,-4.0
jky_282915,520,Doncaster,crs_390,GB,10,2,2,1,0,1.42,0.2,14.25
jky_282915,520,Hereford,crs_624,GB,10,2,0,0,2,2.51,0.2,35.0
jky_282915,520,Worcester,crs_2626,GB,10,2,1,1,2,1.16,0.2,-1.5
jky_282915,520,Newton Abbot,crs_1014,GB,9,0,0,1,1,0.0,0.0,-9.0
jky_282915,520,Stratford,crs_1742,GB,8,0,2,0,2,0.0,0.0,-8.0
jky_282915,520,Aintree,crs_832,GB,8,1,1,1,2,1.77,0.12,26.0
jky_282915,520,Cheltenham,crs_286,GB,8,0,0,1,1,0.0,0.0,-8.0
jky_282915,520,Huntingdon,crs_676,GB,8,1,1,0,2,0.88,0.12,-2.5
jky_282915,520,Market Rasen,crs_910,GB,7,0,2,1,0,0.0,0.0,-7.0
jky_282915,520,Chepstow,crs_312,GB,7,1,1,0,0,1.43,0.14,0.0
jky_282915,520,Cartmel,crs_234,GB,6,0,0,0,1,0.0,0.0,-6.0
jky_282915,520,Ludlow,crs_884,GB,6,1,1,0,0,1.13,0.17,-2.75
jky_282915,520,Leicester,crs_780,GB,5,0,1,0,2,0.0,0.0,-5.0
jky_282915,520,Southwell,crs_1586,GB,5,0,0,0,0,0.0,0.0,-5.0
jky_282915,520,Haydock,crs_598,GB,5,1,0,0,0,2.08,0.2,0.0
jky_282915,520,Wincanton,crs_2340,GB,5,0,0,2,0,0.0,0.0,-5.0
jky_282915,520,Plumpton,crs_1144,GB,5,1,1,2,1,0.78,0.2,-1.5
jky_282915,520,Fontwell,crs_520,GB,4,1,1,1,0,1.57,0.25,-1.0
jky_282915,520,Ffos Las,crs_31512,GB,4,0,0,0,2,0.0,0.0,-4.0
jky_282915,520,Fakenham,crs_468,GB,4,0,0,1,2,0.0,0.0,-4.0
jky_282915,520,Ascot,crs_52,GB,4,0,0,0,0,0.0,0.0,-4.0
jky_282915,520,Sandown,crs_1404,GB,3,0,1,0,0,0.0,0.0,-3.0
jky_282915,520,Newbury,crs_936,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_282915,520,Lingfield,crs_806,GB,1,1,0,0,0,9.0,1.0,8.0
jky_282915,520,Kempton (AW),crs_28054,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Punchestown (IRE),crs_5070,IRE,883,100,99,86,77,0.82,0.11,-317.67
jky_244242,7112,Fairyhouse (IRE),crs_4732,IRE,708,74,63,68,68,0.77,0.1,-340.55
jky_244242,7112,Navan (IRE),crs_5018,IRE,556,55,46,60,42,0.77,0.1,-267.4
jky_244242,7112,Leopardstown (IRE),crs_4862,IRE,414,46,35,40,37,0.89,0.11,-102.55
jky_244242,7112,Naas (IRE),crs_4992,IRE,404,68,39,46,36,0.99,0.17,-104.98
jky_244242,7112,Gowran Park (IRE),crs_4784,IRE,323,29,29,27,35,0.67,0.09,-197.16
jky_244242,7112,Galway (IRE),crs_4758,IRE,311,31,42,38,34,0.65,0.1,-130.95
jky_244242,7112,Cork (IRE),crs_15496,IRE,305,30,30,28,31,0.73,0.1,-151.14
jky_244242,7112,Clonmel (IRE),crs_4602,IRE,292,30,28,36,23,0.75,0.1,-124.22
jky_244242,7112,Thurles (IRE),crs_5148,IRE,276,29,22,23,23,0.86,0.11,-71.86
jky_244242,7112,Limerick (IRE),crs_4888,IRE,266,36,24,25,25,0.86,0.14,-91.04
jky_244242,7112,Kilbeggan (IRE),crs_5278,IRE,252,38,28,20,27,0.99,0.15,-28.5
jky_244242,7112,Listowel (IRE),crs_4940,IRE,210,22,18,27,14,0.71,0.1,-91.34
jky_244242,7112,Down Royal (IRE),crs_4680,IRE,209,24,16,23,14,0.88,0.11,-70.8
jky_244242,7112,Tipperary (IRE),crs_5252,IRE,196,27,19,19,18,0.86,0.14,-49.27
jky_244242,7112,Ballinrobe (IRE),crs_4550,IRE,194,28,21,30,17,0.88,0.14,-28.36
jky_244242,7112,Killarney (IRE),crs_4810,IRE,194,32,23,18,17,1.27,0.16,12.71
jky_244242,7112,Downpatrick (IRE),crs_4654,IRE,170,22,17,16,20,0.87,0.13,-48.58
jky_244242,7112,Roscommon (IRE),crs_5096,IRE,161,23,15,16,14,0.96,0.14,-29.26
jky_244242,7112,Tramore (IRE),crs_5200,IRE,150,15,14,17,11,0.74,0.1,-48.08
jky_244242,7112,Wexford (RH) (IRE),crs_34892,IRE,142,16,13,3,17,1.05,0.11,-4.9
jky_244242,7112,Cheltenham,crs_286,GB,138,17,12,13,7,1.02,0.12,32.99
jky_244242,7112,Sligo (IRE),crs_5122,IRE,123,19,10,12,17,0.87,0.15,-52.18
jky_244242,7112,Wexford (IRE),crs_5226,IRE,89,17,15,6,5,0.87,0.19,-35.51
jky_244242,7112,Bellewstown (IRE),crs_4576,IRE,53,7,5,6,3,0.78,0.13,-37.7
jky_244242,7112,Aintree,crs_832,GB,46,11,7,5,2,1.48,0.24,25.51
jky_244242,7112,Tralee (IRE),crs_5174,IRE,24,2,1,1,2,1.4,0.08,2.0
jky_244242,7112,Ascot,crs_52,GB,6,1,1,1,1,0.88,0.17,-2.75
jky_244242,7112,Doncaster,crs_390,GB,4,2,1,0,0,1.27,0.5,-0.83
jky_244242,7112,Curragh (IRE),crs_4628,IRE,3,0,0,0,0,0.0,0.0,-3.0
jky_244242,7112,Ayr,crs_78,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_244242,7112,Sandown,crs_1404,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_244242,7112,Chepstow,crs_312,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Newcastle,crs_962,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Uttoxeter,crs_2184,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Warwick,crs_2210,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_244242,7112,Auteuil (FR),crs_5330,FR,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Wincanton,crs_2340,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_244242,7112,Kempton,crs_728,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Punchestown (IRE),crs_5070,IRE,421,52,50,47,48,0.88,0.12,-93.65
jky_266979,4513,Fairyhouse (IRE),crs_4732,IRE,353,35,30,52,32,0.7,0.1,-55.52
jky_266979,4513,Tramore (IRE),crs_5200,IRE,276,41,35,34,28,0.85,0.15,-41.89
jky_266979,4513,Leopardstown (IRE),crs_4862,IRE,261,22,33,26,15,0.64,0.08,-135.9
jky_266979,4513,Thurles (IRE),crs_5148,IRE,231,28,32,36,36,0.67,0.12,-116.49
jky_266979,4513,Limerick (IRE),crs_4888,IRE,212,29,27,31,21,0.84,0.14,-69.24
jky_266979,4513,Wexford (IRE),crs_5226,IRE,205,27,30,27,19,0.71,0.13,-100.66
jky_266979,4513,Navan (IRE),crs_5018,IRE,201,25,28,23,13,0.74,0.12,-69.64
jky_266979,4513,Clonmel (IRE),crs_4602,IRE,186,33,27,23,10,0.93,0.18,-15.34
jky_266979,4513,Cork (IRE),crs_15496,IRE,181,22,19,16,17,0.85,0.12,-60.2
jky_266979,4513,Gowran Park (IRE),crs_4784,IRE,177,23,18,11,15,0.93,0.13,-62.17
jky_266979,4513,Naas (IRE),crs_4992,IRE,166,33,23,20,15,1.12,0.2,31.3
jky_266979,4513,Galway (IRE),crs_4758,IRE,163,13,13,15,13,0.7,0.08,-57.12
jky_266979,4513,Downpatrick (IRE),crs_4654,IRE,163,13,24,17,15,0.56,0.08,-81.74
jky_266979,4513,Kilbeggan (IRE),crs_5278,IRE,161,28,15,15,19,0.93,0.17,-49.43
jky_266979,4513,Killarney (IRE),crs_4810,IRE,159,25,14,19,20,0.99,0.16,6.56
jky_266979,4513,Cheltenham,crs_286,GB,137,22,10,10,10,1.3,0.16,26.9
jky_266979,4513,Tipperary (IRE),crs_5252,IRE,135,27,10,12,15,1.14,0.2,8.1
jky_266979,4513,Ballinrobe (IRE),crs_4550,IRE,116,19,18,14,9,0.99,0.16,-8.85
jky_266979,4513,Down Royal (IRE),crs_4680,IRE,114,12,17,13,9,0.72,0.11,-53.56
jky_266979,4513,Listowel (IRE),crs_4940,IRE,107,10,8,11,3,0.75,0.09,-44.2
jky_266979,4513,Roscommon (IRE),crs_5096,IRE,85,10,9,6,9,0.91,0.12,-36.14
jky_266979,4513,Bellewstown (IRE),crs_4576,IRE,64,5,8,5,8,0.58,0.08,-44.57
jky_266979,4513,Sligo (IRE),crs_5122,IRE,55,2,6,11,8,0.28,0.04,-39.5
jky_266979,4513,Aintree,crs_832,GB,46,5,3,6,4,1.02,0.11,0.0
jky_266979,4513,Dundalk (AW) (IRE),crs_29588,IRE,21,1,0,1,0,0.7,0.05,-11.0
jky_266979,4513,Auteuil (FR),crs_5330,FR,16,0,0,0,2,0.0,0.0,-16.0
jky_266979,4513,Curragh (IRE),crs_4628,IRE,15,0,2,0,0,0.0,0.0,-15.0
jky_266979,4513,Cartmel,crs_234,GB,15,2,0,3,2,0.87,0.13,0.5
jky_266979,4513,Sedgefield,crs_1482,GB,8,0,0,2,3,0.0,0.0,-8.0
jky_266979,4513,Sandown,crs_1404,GB,8,1,1,1,0,0.74,0.12,-5.8
jky_266979,4513,Ayr,crs_78,GB,7,0,1,0,0,0.0,0.0,-7.0
jky_266979,4513,Fontwell,crs_520,GB,7,0,1,0,2,0.0,0.0,-7.0
jky_266979,4513,Laytown (IRE),crs_4836,IRE,5,0,1,0,0,0.0,0.0,-5.0
jky_266979,4513,Fakenham,crs_468,GB,4,0,1,0,0,0.0,0.0,-4.0
jky_266979,4513,Huntingdon,crs_676,GB,4,3,1,0,0,3.41,0.75,11.5
jky_266979,4513,Kempton,crs_728,GB,3,0,0,0,0,0.0,0.0,-3.0
jky_266979,4513,Newbury,crs_936,GB,3,0,1,0,0,0.0,0.0,-3.0
jky_266979,4513,Stratford,crs_1742,GB,3,1,0,0,1,2.14,0.33,6.0
jky_266979,4513,Ludlow,crs_884,GB,2,1,1,0,0,3.61,0.5,3.0
jky_266979,4513,Carlisle,crs_208,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_266979,4513,Haydock,crs_598,GB,2,1,0,0,0,0.87,0.5,0.1
jky_266979,4513,York,crs_2782,GB,2,1,0,0,0,2.83,0.5,3.0
jky_266979,4513,Ascot,crs_52,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Wexford (RH) (IRE),crs_34892,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Newcastle (AW),crs_35178,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Newton Abbot,crs_1014,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_266979,4513,Perth,crs_1066,GB,1,0,1,0,0,0.0,0.0,-1.0
jky_266979,4513,Exeter,crs_364,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Windsor,crs_2418,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Belmont Park (USA),crs_6708,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Ffos Las,crs_31512,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Newmarket,crs_988,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_266979,4513,Far Hills (USA),crs_10270,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_255654,7139,Warwick,crs_2210,GB,503,111,83,69,58,0.96,0.22,-111.17
jky_255654,7139,Cheltenham,crs_286,GB,439,51,45,49,51,0.82,0.12,-156.7
jky_255654,7139,Uttoxeter,crs_2184,GB,426,123,60,53,48,1.13,0.29,70.94
jky_255654,7139,Southwell,crs_1586,GB,387,91,79,50,44,0.91,0.24,-72.92
jky_255654,7139,Market Rasen,crs_910,GB,336,82,70,44,30,0.89,0.24,-47.47
jky_255654,7139,Worcester,crs_2626,GB,321,60,50,51,37,0.87,0.19,-30.82
jky_255654,7139,Huntingdon,crs_676,GB,293,53,56,36,32,0.81,0.18,-61.42
jky_255654,7139,Stratford,crs_1742,GB,273,64,50,34,23,0.93,0.23,-63.94
jky_255654,7139,Aintree,crs_832,GB,265,38,36,43,31,0.86,0.14,2.55
jky_255654,7139,Wetherby,crs_2262,GB,257,78,49,40,18,1.05,0.3,-1.48
jky_255654,7139,Kempton,crs_728,GB,247,29,50,31,27,0.72,0.12,-88.06
jky_255654,7139,Chepstow,crs_312,GB,230,26,30,44,25,0.66,0.11,-72.57
jky_255654,7139,Newbury,crs_936,GB,229,33,24,33,27,0.86,0.14,-20.15
jky_255654,7139,Newton Abbot,crs_1014,GB,206,34,35,27,24,0.7,0.17,-70.24
jky_255654,7139,Ludlow,crs_884,GB,203,40,34,23,13,0.83,0.2,-55.1
jky_255654,7139,Bangor-on-Dee,crs_104,GB,182,35,32,21,26,0.83,0.19,-35.95
jky_255654,7139,Sandown,crs_1404,GB,172,24,23,20,26,0.91,0.14,-47.1
jky_255654,7139,Exeter,crs_364,GB,162,22,26,17,19,0.78,0.14,-5.41
jky_255654,7139,Taunton,crs_1898,GB,162,22,24,22,11,0.82,0.14,-56.06
jky_255654,7139,Fontwell,crs_520,GB,158,37,27,13,23,1.08,0.23,51.95
jky_255654,7139,Wincanton,crs_2340,GB,152,24,19,19,14,0.91,0.16,-12.38
jky_255654,7139,Ascot,crs_52,GB,146,18,16,23,20,0.89,0.12,10.65
jky_255654,7139,Hereford,crs_624,GB,133,34,23,14,11,1.13,0.26,-9.27
jky_255654,7139,Doncaster,crs_390,GB,128,18,22,13,16,0.72,0.14,-50.26
jky_255654,7139,Haydock,crs_598,GB,124,16,16,21,15,0.77,0.13,-48.02
jky_255654,7139,Ayr,crs_78,GB,106,24,19,11,12,1.08,0.23,-22.19
jky_255654,7139,Leicester,crs_780,GB,88,23,13,13,5,1.07,0.26,8.37
jky_255654,7139,Carlisle,crs_208,GB,85,18,12,15,11,0.88,0.21,-4.34
jky_255654,7139,Towcester,crs_2158,GB,83,13,18,11,7,0.9,0.16,-20.25
jky_255654,7139,Fakenham,crs_468,GB,77,23,10,14,4,1.18,0.3,4.2
jky_255654,7139,Ffos Las,crs_31512,GB,76,14,15,12,10,0.69,0.18,-17.74
jky_255654,7139,Plumpton,crs_1144,GB,73,13,7,10,8,0.78,0.18,7.43
jky_255654,7139,Sedgefield,crs_1482,GB,60,13,13,4,5,0.67,0.22,-17.33
jky_255654,7139,Catterick,crs_260,GB,56,13,12,8,5,0.81,0.23,15.38
jky_255654,7139,Newcastle,crs_962,GB,47,11,12,9,1,0.73,0.23,-7.49
jky_255654,7139,Lingfield,crs_806,GB,47,16,9,7,2,1.14,0.34,10.09
jky_255654,7139,Kelso,crs_702,GB,44,9,5,8,7,0.71,0.2,-14.45
jky_255654,7139,Perth,crs_1066,GB,39,10,6,7,5,0.96,0.26,-6.96
jky_255654,7139,Musselburgh,crs_416,GB,22,4,3,1,4,0.78,0.18,-6.24
jky_255654,7139,Hexham,crs_650,GB,15,5,2,4,1,0.83,0.33,-5.43
jky_255654,7139,Cartmel,crs_234,GB,14,2,3,2,2,0.64,0.14,-7.12
jky_255654,7139,Windsor,crs_2418,GB,12,2,2,3,0,1.02,0.17,-4.79
jky_255654,7139,Enghien (FR),crs_6474,FR,10,3,2,1,1,1.17,0.3,27.0
jky_255654,7139,Kempton (AW),crs_28054,GB,9,0,1,0,0,0.0,0.0,-9.0
jky_255654,7139,Lingfield (AW),crs_10218,GB,7,1,1,0,0,0.53,0.14,-3.25
jky_255654,7139,Folkestone,crs_494,GB,6,1,0,1,1,0.57,0.17,-4.83
jky_255654,7139,Auteuil (FR),crs_5330,FR,5,0,1,1,1,0.0,0.0,-5.0
jky_255654,7139,Galway (IRE),crs_4758,IRE,5,0,0,0,0,0.0,0.0,-5.0
jky_255654,7139,Wolverhampton (AW),crs_13338,GB,5,2,0,0,2,1.58,0.4,1.12
jky_255654,7139,Punchestown (IRE),crs_5070,IRE,4,0,0,1,0,0.0,0.0,-4.0
jky_255654,7139,Fairyhouse (IRE),crs_4732,IRE,3,2,0,0,0,4.56,0.67,34.75
jky_255654,7139,Goodwood,crs_546,GB,2,0,0,0,0,0.0,0.0,-2.0
jky_255654,7139,Leopardstown (IRE),crs_4862,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_255654,7139,Newmarket (July),crs_4524,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_255654,7139,Chester,crs_338,GB,1,0,0,0,1,0.0,0.0,-1.0
jky_255654,7139,Southwell (AW),crs_10244,GB,1,1,0,0,0,1.5,1.0,0.5
jky_255654,7139,Epsom,crs_442,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_264069,9959,Cheltenham,crs_286,GB,727,71,76,81,70,0.81,0.1,-239.61
jky_264069,9959,Worcester,crs_2626,GB,647,108,103,83,67,0.91,0.17,-36.33
jky_264069,9959,Uttoxeter,crs_2184,GB,498,87,76,57,56,0.93,0.17,-40.48
jky_264069,9959,Ludlow,crs_884,GB,447,55,85,68,55,0.67,0.12,-181.28
jky_264069,9959,Warwick,crs_2210,GB,435,58,58,56,56,0.81,0.13,-173.22
jky_264069,9959,Stratford,crs_1742,GB,412,68,70,50,44,0.87,0.17,34.73
jky_264069,9959,Ffos Las,crs_31512,GB,405,68,68,63,42,0.85,0.17,-81.68
jky_264069,9959,Newbury,crs_936,GB,370,34,51,49,38,0.7,0.09,-152.71
jky_264069,9959,Newton Abbot,crs_1014,GB,364,82,61,53,45,0.9,0.23,-55.14
jky_264069,9959,Chepstow,crs_312,GB,338,48,57,35,37,0.77,0.14,-143.15
jky_264069,9959,Southwell,crs_1586,GB,304,47,39,48,44,0.86,0.15,-86.3
jky_264069,9959,Wincanton,crs_2340,GB,299,57,48,38,34,0.83,0.19,-79.08
jky_264069,9959,Market Rasen,crs_910,GB,295,67,42,35,26,1.09,0.23,6.55
jky_264069,9959,Huntingdon,crs_676,GB,294,41,45,34,29,0.84,0.14,-65.96
jky_264069,9959,Kempton,crs_728,GB,292,47,37,45,44,0.89,0.16,-73.03
jky_264069,9959,Exeter,crs_364,GB,285,39,30,31,30,0.73,0.14,-124.8
jky_264069,9959,Aintree,crs_832,GB,279,31,31,22,23,0.9,0.11,-65.1
jky_264069,9959,Fontwell,crs_520,GB,268,57,43,36,35,0.93,0.21,-11.45
jky_264069,9959,Perth,crs_1066,GB,251,53,39,32,30,0.89,0.21,-31.3
jky_264069,9959,Ascot,crs_52,GB,234,28,36,36,34,0.76,0.12,-88.56
jky_264069,9959,Sandown,crs_1404,GB,222,22,30,30,15,0.71,0.1,-54.29
jky_264069,9959,Taunton,crs_1898,GB,218,38,37,23,31,0.85,0.17,-58.92
jky_264069,9959,Bangor-on-Dee,crs_104,GB,218,33,42,27,26,0.75,0.15,-71.21
jky_264069,9959,Haydock,crs_598,GB,215,28,32,31,25,0.78,0.13,-63.04
jky_264069,9959,Hereford,crs_624,GB,215,42,30,30,16,1.07,0.2,39.74
jky_264069,9959,Leicester,crs_780,GB,185,36,42,27,21,0.89,0.19,-23.66
jky_264069,9959,Doncaster,crs_390,GB,163,19,17,23,24,0.71,0.12,-59.52
jky_264069,9959,Plumpton,crs_1144,GB,126,28,19,22,15,1.07,0.22,-11.76
jky_264069,9959,Towcester,crs_2158,GB,117,14,15,8,10,0.79,0.12,-16.63
jky_264069,9959,Wetherby,crs_2262,GB,113,22,20,20,11,0.9,0.19,-25.41
jky_264069,9959,Fakenham,crs_468,GB,103,18,24,18,12,0.76,0.17,-6.13
jky_264069,9959,Carlisle,crs_208,GB,86,22,16,11,8,1.07,0.26,-3.76
jky_264069,9959,Lingfield,crs_806,GB,73,9,15,10,15,0.68,0.12,-29.42
jky_264069,9959,Cartmel,crs_234,GB,71,11,12,8,8,0.68,0.15,-30.28
jky_264069,9959,Ayr,crs_78,GB,66,10,4,4,6,1.18,0.15,5.25
jky_264069,9959,Kelso,crs_702,GB,42,14,7,2,3,1.21,0.33,39.73
jky_264069,9959,Catterick,crs_260,GB,36,9,5,5,7,0.94,0.25,-7.89
jky_264069,9959,Lingfield (AW),crs_10218,GB,33,4,2,9,4,0.79,0.12,-13.5
jky_264069,9959,Sedgefield,crs_1482,GB,31,4,8,4,5,0.44,0.13,-22.95
jky_264069,9959,Hexham,crs_650,GB,29,10,4,3,6,1.09,0.34,6.86
jky_264069,9959,Musselburgh,crs_416,GB,27,5,9,5,4,0.74,0.19,-1.39
jky_264069,9959,Newcastle,crs_962,GB,20,4,1,2,2,0.66,0.2,-10.05
jky_264069,9959,Folkestone,crs_494,GB,16,4,2,1,1,1.32,0.25,-4.75
jky_264069,9959,Les Landes (JER),crs_11076,JER,14,8,3,0,0,1.19,0.57,2.32
jky_264069,9959,Kempton (AW),crs_28054,GB,13,1,2,0,1,0.44,0.08,0.0
jky_264069,9959,Galway (IRE),crs_4758,IRE,11,0,1,2,0,0.0,0.0,-11.0
jky_264069,9959,Auteuil (FR),crs_5330,FR,10,1,0,3,1,1.06,0.1,10.0
jky_264069,9959,Windsor,crs_2418,GB,9,1,1,2,1,0.89,0.11,-2.0
jky_264069,9959,Punchestown (IRE),crs_5070,IRE,7,3,0,0,0,2.75,0.43,7.33
jky_264069,9959,York,crs_2782,GB,7,0,1,0,0,0.0,0.0,-7.0
jky_264069,9959,Down Royal (IRE),crs_4680,IRE,6,1,3,0,0,0.59,0.17,-4.2
jky_264069,9959,Epsom,crs_442,GB,3,0,1,1,0,0.0,0.0,-3.0
jky_264069,9959,Leopardstown (IRE),crs_4862,IRE,2,0,0,1,0,0.0,0.0,-2.0
jky_264069,9959,Waregem (BEL),crs_6396,BEL,1,0,0,0,0,0.0,0.0,-1.0
jky_264069,9959,Goodwood,crs_546,GB,1,1,0,0,0,7.0,1.0,6.0
jky_264069,9959,Bath,crs_130,GB,1,0,0,1,0,0.0,0.0,-1.0
jky_264069,9959,Wolverhampton (AW),crs_13338,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_264069,9959,Listowel (IRE),crs_4940,IRE,1,0,0,0,0,0.0,0.0,-1.0
jky_264069,9959,Aqueduct (USA),crs_6630,USA,1,0,0,0,0,0.0,0.0,-1.0
jky_264069,9959,Saratoga (USA),crs_11570,USA,1,0,1,0,0,0.0,0.0,-1.0
jky_264069,9959,Nottingham,crs_1040,GB,1,0,0,0,0,0.0,0.0,-1.0
jky_253794,4563,Auteuil (FR),crs_5330,FR,1297,222,191,130,131,0.96,0.17,65.7
jky_253794,4563,Compiegne (FR),crs_7566,FR,286,40,42,46,37,0.76,0.14,-37.9
jky_253794,4563,Newcastle,crs_962,GB,267,40,39,36,29,0.94,0.15,-34.61
jky_253794,4563,Sedgefield,crs_1482,GB,216,39,29,27,25,1.15,0.18,19.89
jky_253794,4563,Doncaster,crs_390,GB,214,32,35,32,15,1.18,0.15,60.38
jky_253794,4563,Musselburgh,crs_416,GB,191,27,31,26,29,1.04,0.14,-28.95
jky_253794,4563,Ayr,crs_78,GB,188,20,31,29,24,0.73,0.11,-81.13
jky_253794,4563,Wetherby,crs_2262,GB,168,16,24,15,13,0.7,0.1,-80.47
jky_253794,4563,Catterick,crs_260,GB,167,26,18,21,18,0.98,0.16,16.13
jky_253794,4563,Kelso,crs_702,GB,164,21,28,22,17,0.87,0.13,-30.48
jky_253794,4563,Carlisle,crs_208,GB,163,23,15,24,20,1.14,0.14,19.11
jky_253794,4563,Hexham,crs_650,GB,136,21,29,16,11,1.0,0.15,-25.56
jky_253794,4563,Haydock,crs_598,GB,98,5,8,8,11,0.44,0.05,-60.41
jky_253794,4563,Market Rasen,crs_910,GB,95,12,17,14,14,0.84,0.13,-0.38
jky_253794,4563,Perth,crs_1066,GB,89,7,10,13,10,0.64,0.08,-50.5
jky_253794,4563,Aintree,crs_832,GB,82,5,3,9,10,0.81,0.06,19.75
jky_253794,4563,Southwell,crs_1586,GB,72,21,11,10,8,1.59,0.29,36.66
jky_253794,4563,Enghien (FR),crs_6474,FR,64,10,8,9,8,0.73,0.16,-6.8
jky_253794,4563,Huntingdon,crs_676,GB,58,6,11,12,7,0.61,0.1,-34.64
jky_253794,4563,Uttoxeter,crs_2184,GB,52,7,1,5,8,1.12,0.13,-19.34
jky_253794,4563,Clairefontaine (FR),crs_6552,FR,41,5,6,1,3,0.72,0.12,-23.5
jky_253794,4563,Pau (FR),crs_13962,FR,37,10,7,7,2,1.56,0.27,49.1
jky_253794,4563,Cheltenham,crs_286,GB,36,2,3,2,1,0.44,0.06,-23.0
